Number,Label,Length_px
752,FR_SCTR3_C1_M_HEAD_6.tif,412.074
753,FR_SCTR3_C1_M_HEAD_7.tif,452.913
754,FR_SCTR3_C1_M_HEAD_8.tif,408.078
755,FR_SCTR3_C1_M_HEAD_9.tif,420.415
125,FR_SCTR3_C1_M_TARSUS_1.tif,87.321
126,FR_SCTR3_C1_M_TARSUS_10.tif,77.621
127,FR_SCTR3_C1_M_TARSUS_11.tif,86.533
128,FR_SCTR3_C1_M_TARSUS_12.tif,73.756
129,FR_SCTR3_C1_M_TARSUS_13.tif,88.323
130,FR_SCTR3_C1_M_TARSUS_14.tif,85.884
131,FR_SCTR3_C1_M_TARSUS_15.tif,87.235
132,FR_SCTR3_C1_M_TARSUS_16.tif,87.664
133,FR_SCTR3_C1_M_TARSUS_17.tif,101.213
134,FR_SCTR3_C1_M_TARSUS_18.tif,102.591
135,FR_SCTR3_C1_M_TARSUS_19.tif,92.195
136,FR_SCTR3_C1_M_TARSUS_2.tif,92.136
137,FR_SCTR3_C1_M_TARSUS_20.tif,76.059
138,FR_SCTR3_C1_M_TARSUS_3.tif,88.865
139,FR_SCTR3_C1_M_TARSUS_4.tif,84.906
140,FR_SCTR3_C1_M_TARSUS_5.tif,86.348
141,FR_SCTR3_C1_M_TARSUS_6.tif,88.142
142,FR_SCTR3_C1_M_TARSUS_7.tif,94.085
143,FR_SCTR3_C1_M_TARSUS_8.tif,87.864
144,FR_SCTR3_C1_M_TARSUS_9.tif,90.918
714,FR_SCTR3_C1_M_THORAX_1.tif,465.967
715,FR_SCTR3_C1_M_THORAX_10.tif,386.462
716,FR_SCTR3_C1_M_THORAX_11.tif,409.898
717,FR_SCTR3_C1_M_THORAX_12.tif,396.188
718,FR_SCTR3_C1_M_THORAX_13.tif,466.4
719,FR_SCTR3_C1_M_THORAX_14.tif,492.062
720,FR_SCTR3_C1_M_THORAX_15.tif,434.264
721,FR_SCTR3_C1_M_THORAX_16.tif,429.424
722,FR_SCTR3_C1_M_THORAX_17.tif,491.62
723,FR_SCTR3_C1_M_THORAX_18.tif,498.381
724,FR_SCTR3_C1_M_THORAX_19.tif,460.185
725,FR_SCTR3_C1_M_THORAX_2.tif,482.051
726,FR_SCTR3_C1_M_THORAX_20.tif,436.592
727,FR_SCTR3_C1_M_THORAX_3.tif,445.772
728,FR_SCTR3_C1_M_THORAX_4.tif,399.431
729,FR_SCTR3_C1_M_THORAX_5.tif,428.515
730,FR_SCTR3_C1_M_THORAX_6.tif,451.686
731,FR_SCTR3_C1_M_THORAX_7.tif,477.323
732,FR_SCTR3_C1_M_THORAX_8.tif,467.531
733,FR_SCTR3_C1_M_THORAX_9.tif,450.201
718,FR_SCTR3_C1_M_TIBIA_1.tif,227.899
719,FR_SCTR3_C1_M_TIBIA_10.tif,199.492
720,FR_SCTR3_C1_M_TIBIA_11.tif,209.308
721,FR_SCTR3_C1_M_TIBIA_12.tif,221.097
722,FR_SCTR3_C1_M_TIBIA_13.tif,242.244
723,FR_SCTR3_C1_M_TIBIA_14.tif,231.935
724,FR_SCTR3_C1_M_TIBIA_15.tif,246.895
725,FR_SCTR3_C1_M_TIBIA_16.tif,218.057
726,FR_SCTR3_C1_M_TIBIA_17.tif,247.679
727,FR_SCTR3_C1_M_TIBIA_18.tif,243.502
728,FR_SCTR3_C1_M_TIBIA_19.tif,238.16
729,FR_SCTR3_C1_M_TIBIA_2.tif,232.261
730,FR_SCTR3_C1_M_TIBIA_20.tif,209.01
731,FR_SCTR3_C1_M_TIBIA_3.tif,241.572
732,FR_SCTR3_C1_M_TIBIA_4.tif,248.195
733,FR_SCTR3_C1_M_TIBIA_5.tif,224.036
734,FR_SCTR3_C1_M_TIBIA_6.tif,230.465
735,FR_SCTR3_C1_M_TIBIA_7.tif,270.113
736,FR_SCTR3_C1_M_TIBIA_8.tif,232.009
737,FR_SCTR3_C1_M_TIBIA_9.tif,231.087
712,FR_SCTR3_C1_M_WING_1.tif,1007.155
713,FR_SCTR3_C1_M_WING_10.tif,871.868
714,FR_SCTR3_C1_M_WING_11.tif,929.792
715,FR_SCTR3_C1_M_WING_12.tif,900.489
716,FR_SCTR3_C1_M_WING_13.tif,3.162
717,FR_SCTR3_C1_M_WING_14.tif,1023.078
718,FR_SCTR3_C1_M_WING_15.tif,965.133
719,FR_SCTR3_C1_M_WING_16.tif,3.162
720,FR_SCTR3_C1_M_WING_17.tif,1032.055
721,FR_SCTR3_C1_M_WING_18.tif,1056.133
722,FR_SCTR3_C1_M_WING_19.tif,976.512
723,FR_SCTR3_C1_M_WING_2.tif,1009.575
724,FR_SCTR3_C1_M_WING_20.tif,915.573
725,FR_SCTR3_C1_M_WING_3.tif,996.376
726,FR_SCTR3_C1_M_WING_4.tif,1010.069
727,FR_SCTR3_C1_M_WING_5.tif,929.648
728,FR_SCTR3_C1_M_WING_6.tif,969.074
729,FR_SCTR3_C1_M_WING_7.tif,1012.236
730,FR_SCTR3_C1_M_WING_8.tif,996.478
731,FR_SCTR3_C1_M_WING_9.tif,970.58
738,FR_SCTR3_C2_F_FEMUR_1.tif,249.275
739,FR_SCTR3_C2_F_FEMUR_10.tif,211.287
740,FR_SCTR3_C2_F_FEMUR_11.tif,262.734
741,FR_SCTR3_C2_F_FEMUR_12.tif,225.568
742,FR_SCTR3_C2_F_FEMUR_13.tif,199.65
743,FR_SCTR3_C2_F_FEMUR_14.tif,250.05
744,FR_SCTR3_C2_F_FEMUR_15.tif,228.002
745,FR_SCTR3_C2_F_FEMUR_16.tif,218.742
746,FR_SCTR3_C2_F_FEMUR_17.tif,255.225
747,FR_SCTR3_C2_F_FEMUR_18.tif,207.966
748,FR_SCTR3_C2_F_FEMUR_19.tif,250.352
749,FR_SCTR3_C2_F_FEMUR_2.tif,251.072
750,FR_SCTR3_C2_F_FEMUR_20.tif,205.292
751,FR_SCTR3_C2_F_FEMUR_3.tif,250.154
752,FR_SCTR3_C2_F_FEMUR_4.tif,223.305
753,FR_SCTR3_C2_F_FEMUR_5.tif,236.381
754,FR_SCTR3_C2_F_FEMUR_7.tif,228.443
755,FR_SCTR3_C2_F_FEMUR_8.tif,235.053
756,FR_SCTR3_C2_F_FEMUR_9.tif,202.074
756,FR_SCTR3_C2_F_HEAD_1.tif,388.496
757,FR_SCTR3_C2_F_HEAD_10.tif,325.738
758,FR_SCTR3_C2_F_HEAD_11.tif,390.57
759,FR_SCTR3_C2_F_HEAD_12.tif,338.687
760,FR_SCTR3_C2_F_HEAD_13.tif,323.636
761,FR_SCTR3_C2_F_HEAD_14.tif,393.395
762,FR_SCTR3_C2_F_HEAD_15.tif,354.493
763,FR_SCTR3_C2_F_HEAD_16.tif,348.111
764,FR_SCTR3_C2_F_HEAD_17.tif,407.141
765,FR_SCTR3_C2_F_HEAD_18.tif,348.174
766,FR_SCTR3_C2_F_HEAD_19.tif,353.14
767,FR_SCTR3_C2_F_HEAD_2.tif,401.648
768,FR_SCTR3_C2_F_HEAD_20.tif,341.248
769,FR_SCTR3_C2_F_HEAD_3.tif,395.455
770,FR_SCTR3_C2_F_HEAD_4.tif,337.593
771,FR_SCTR3_C2_F_HEAD_5.tif,391.032
772,FR_SCTR3_C2_F_HEAD_6.tif,331.581
773,FR_SCTR3_C2_F_HEAD_7.tif,383.084
774,FR_SCTR3_C2_F_HEAD_8.tif,359.089
775,FR_SCTR3_C2_F_HEAD_9.tif,312.328
145,FR_SCTR3_C2_F_TARSUS_1.tif,82.735
146,FR_SCTR3_C2_F_TARSUS_10.tif,75.007
147,FR_SCTR3_C2_F_TARSUS_11.tif,83.006
148,FR_SCTR3_C2_F_TARSUS_12.tif,74.277
149,FR_SCTR3_C2_F_TARSUS_13.tif,73.43
150,FR_SCTR3_C2_F_TARSUS_14.tif,80.156
151,FR_SCTR3_C2_F_TARSUS_15.tif,70.228
152,FR_SCTR3_C2_F_TARSUS_16.tif,78.339
153,FR_SCTR3_C2_F_TARSUS_17.tif,76.105
154,FR_SCTR3_C2_F_TARSUS_18.tif,74.431
155,FR_SCTR3_C2_F_TARSUS_19.tif,83.385
156,FR_SCTR3_C2_F_TARSUS_2.tif,80.994
157,FR_SCTR3_C2_F_TARSUS_20.tif,68.6
158,FR_SCTR3_C2_F_TARSUS_3.tif,80.623
159,FR_SCTR3_C2_F_TARSUS_4.tif,74.061
160,FR_SCTR3_C2_F_TARSUS_5.tif,86.093
161,FR_SCTR3_C2_F_TARSUS_6.tif,72.09
162,FR_SCTR3_C2_F_TARSUS_7.tif,79.101
163,FR_SCTR3_C2_F_TARSUS_8.tif,79.555
164,FR_SCTR3_C2_F_TARSUS_9.tif,66.219
734,FR_SCTR3_C2_F_THORAX_1.tif,452.244
735,FR_SCTR3_C2_F_THORAX_10.tif,362.432
736,FR_SCTR3_C2_F_THORAX_11.tif,456.53
737,FR_SCTR3_C2_F_THORAX_12.tif,400.671
738,FR_SCTR3_C2_F_THORAX_13.tif,355.006
739,FR_SCTR3_C2_F_THORAX_14.tif,446.561
740,FR_SCTR3_C2_F_THORAX_15.tif,394.046
741,FR_SCTR3_C2_F_THORAX_16.tif,387.765
742,FR_SCTR3_C2_F_THORAX_17.tif,457.231
743,FR_SCTR3_C2_F_THORAX_18.tif,394.576
744,FR_SCTR3_C2_F_THORAX_19.tif,411.491
745,FR_SCTR3_C2_F_THORAX_2.tif,432.167
746,FR_SCTR3_C2_F_THORAX_20.tif,389.955
747,FR_SCTR3_C2_F_THORAX_3.tif,433.817
748,FR_SCTR3_C2_F_THORAX_4.tif,397.554
749,FR_SCTR3_C2_F_THORAX_5.tif,452.519
750,FR_SCTR3_C2_F_THORAX_6.tif,363.006
751,FR_SCTR3_C2_F_THORAX_7.tif,430.359
752,FR_SCTR3_C2_F_THORAX_8.tif,417.116
753,FR_SCTR3_C2_F_THORAX_9.tif,352.178
738,FR_SCTR3_C2_F_TIBIA_1.tif,213.431
739,FR_SCTR3_C2_F_TIBIA_10.tif,180.945
740,FR_SCTR3_C2_F_TIBIA_11.tif,206.903
741,FR_SCTR3_C2_F_TIBIA_12.tif,182.989
742,FR_SCTR3_C2_F_TIBIA_13.tif,156.08
743,FR_SCTR3_C2_F_TIBIA_14.tif,204.005
744,FR_SCTR3_C2_F_TIBIA_15.tif,189.552
745,FR_SCTR3_C2_F_TIBIA_16.tif,167.92
746,FR_SCTR3_C2_F_TIBIA_17.tif,206.633
747,FR_SCTR3_C2_F_TIBIA_18.tif,161.012
748,FR_SCTR3_C2_F_TIBIA_19.tif,218.817
749,FR_SCTR3_C2_F_TIBIA_2.tif,205.828
750,FR_SCTR3_C2_F_TIBIA_20.tif,187.409
751,FR_SCTR3_C2_F_TIBIA_3.tif,202.425
752,FR_SCTR3_C2_F_TIBIA_4.tif,197.01
753,FR_SCTR3_C2_F_TIBIA_5.tif,188.282
754,FR_SCTR3_C2_F_TIBIA_6.tif,173.416
755,FR_SCTR3_C2_F_TIBIA_7.tif,194.487
756,FR_SCTR3_C2_F_TIBIA_8.tif,188.915
757,FR_SCTR3_C2_F_TIBIA_9.tif,182.483
732,FR_SCTR3_C2_F_WING_1.tif,985.191
733,FR_SCTR3_C2_F_WING_10.tif,820.513
734,FR_SCTR3_C2_F_WING_11.tif,988.945
735,FR_SCTR3_C2_F_WING_12.tif,904.268
736,FR_SCTR3_C2_F_WING_13.tif,813.204
737,FR_SCTR3_C2_F_WING_14.tif,974.105
738,FR_SCTR3_C2_F_WING_15.tif,895.84
739,FR_SCTR3_C2_F_WING_16.tif,872.345
740,FR_SCTR3_C2_F_WING_17.tif,978.89
741,FR_SCTR3_C2_F_WING_18.tif,894.242
742,FR_SCTR3_C2_F_WING_19.tif,926.987
743,FR_SCTR3_C2_F_WING_2.tif,975.783
744,FR_SCTR3_C2_F_WING_20.tif,873.797
745,FR_SCTR3_C2_F_WING_3.tif,932.936
746,FR_SCTR3_C2_F_WING_4.tif,872.193
747,FR_SCTR3_C2_F_WING_5.tif,987.244
748,FR_SCTR3_C2_F_WING_6.tif,811.009
749,FR_SCTR3_C2_F_WING_7.tif,974.787
750,FR_SCTR3_C2_F_WING_8.tif,906.991
751,FR_SCTR3_C2_F_WING_9.tif,776.064
757,FR_SCTR3_C2_M_FEMUR_1.tif,256.096
758,FR_SCTR3_C2_M_FEMUR_10.tif,230.556
759,FR_SCTR3_C2_M_FEMUR_11.tif,213.214
760,FR_SCTR3_C2_M_FEMUR_12.tif,247.679
761,FR_SCTR3_C2_M_FEMUR_13.tif,243.187
762,FR_SCTR3_C2_M_FEMUR_14.tif,252.769
763,FR_SCTR3_C2_M_FEMUR_15.tif,237.497
764,FR_SCTR3_C2_M_FEMUR_16.tif,232.974
765,FR_SCTR3_C2_M_FEMUR_17.tif,266.055
766,FR_SCTR3_C2_M_FEMUR_18.tif,252.48
767,FR_SCTR3_C2_M_FEMUR_19.tif,252.923
768,FR_SCTR3_C2_M_FEMUR_2.tif,261.077
769,FR_SCTR3_C2_M_FEMUR_20.tif,242.539
770,FR_SCTR3_C2_M_FEMUR_3.tif,221.269
771,FR_SCTR3_C2_M_FEMUR_4.tif,254.018
772,FR_SCTR3_C2_M_FEMUR_5.tif,252.357
773,FR_SCTR3_C2_M_FEMUR_6.tif,265.347
774,FR_SCTR3_C2_M_FEMUR_7.tif,243.245
775,FR_SCTR3_C2_M_FEMUR_8.tif,190.287
776,FR_SCTR3_C2_M_FEMUR_9.tif,235.697
776,FR_SCTR3_C2_M_HEAD_1.tif,421.114
777,FR_SCTR3_C2_M_HEAD_10.tif,333.038
778,FR_SCTR3_C2_M_HEAD_11.tif,330.964
779,FR_SCTR3_C2_M_HEAD_12.tif,359.138
780,FR_SCTR3_C2_M_HEAD_13.tif,384.48
781,FR_SCTR3_C2_M_HEAD_14.tif,368.136
782,FR_SCTR3_C2_M_HEAD_15.tif,372.055
783,FR_SCTR3_C2_M_HEAD_16.tif,375.469
784,FR_SCTR3_C2_M_HEAD_17.tif,400.345
785,FR_SCTR3_C2_M_HEAD_18.tif,386.699
786,FR_SCTR3_C2_M_HEAD_19.tif,367.129
787,FR_SCTR3_C2_M_HEAD_2.tif,363.992
788,FR_SCTR3_C2_M_HEAD_20.tif,401.718
789,FR_SCTR3_C2_M_HEAD_3.tif,331.904
790,FR_SCTR3_C2_M_HEAD_4.tif,380.789
791,FR_SCTR3_C2_M_HEAD_5.tif,366.984
792,FR_SCTR3_C2_M_HEAD_6.tif,366.96
793,FR_SCTR3_C2_M_HEAD_7.tif,377.139
794,FR_SCTR3_C2_M_HEAD_8.tif,334.642
795,FR_SCTR3_C2_M_HEAD_9.tif,369.607
165,FR_SCTR3_C2_M_TARSUS_1.tif,79.246
166,FR_SCTR3_C2_M_TARSUS_10.tif,73.498
167,FR_SCTR3_C2_M_TARSUS_11.tif,83.672
168,FR_SCTR3_C2_M_TARSUS_12.tif,74.324
169,FR_SCTR3_C2_M_TARSUS_13.tif,76.851
170,FR_SCTR3_C2_M_TARSUS_14.tif,79.404
171,FR_SCTR3_C2_M_TARSUS_15.tif,84.38
172,FR_SCTR3_C2_M_TARSUS_16.tif,84.22
173,FR_SCTR3_C2_M_TARSUS_17.tif,91.082
174,FR_SCTR3_C2_M_TARSUS_18.tif,81.933
175,FR_SCTR3_C2_M_TARSUS_19.tif,86.006
176,FR_SCTR3_C2_M_TARSUS_2.tif,77.078
177,FR_SCTR3_C2_M_TARSUS_20.tif,87.801
178,FR_SCTR3_C2_M_TARSUS_3.tif,71.021
179,FR_SCTR3_C2_M_TARSUS_4.tif,71.84
180,FR_SCTR3_C2_M_TARSUS_5.tif,75.769
181,FR_SCTR3_C2_M_TARSUS_6.tif,84.119
182,FR_SCTR3_C2_M_TARSUS_7.tif,85.703
183,FR_SCTR3_C2_M_TARSUS_8.tif,73.756
184,FR_SCTR3_C2_M_TARSUS_9.tif,90.355
754,FR_SCTR3_C2_M_THORAX_1.tif,418.073
755,FR_SCTR3_C2_M_THORAX_10.tif,361.089
756,FR_SCTR3_C2_M_THORAX_11.tif,348.368
757,FR_SCTR3_C2_M_THORAX_12.tif,368.306
758,FR_SCTR3_C2_M_THORAX_13.tif,413.905
759,FR_SCTR3_C2_M_THORAX_14.tif,410.343
760,FR_SCTR3_C2_M_THORAX_15.tif,407.521
761,FR_SCTR3_C2_M_THORAX_16.tif,379.036
762,FR_SCTR3_C2_M_THORAX_17.tif,440.647
763,FR_SCTR3_C2_M_THORAX_18.tif,397.417
764,FR_SCTR3_C2_M_THORAX_19.tif,401.991
765,FR_SCTR3_C2_M_THORAX_2.tif,391.95
766,FR_SCTR3_C2_M_THORAX_20.tif,422.452
767,FR_SCTR3_C2_M_THORAX_3.tif,353.617
768,FR_SCTR3_C2_M_THORAX_4.tif,396.596
769,FR_SCTR3_C2_M_THORAX_5.tif,371.704
770,FR_SCTR3_C2_M_THORAX_6.tif,406.011
771,FR_SCTR3_C2_M_THORAX_7.tif,395.243
772,FR_SCTR3_C2_M_THORAX_8.tif,344.819
773,FR_SCTR3_C2_M_THORAX_9.tif,365.168
758,FR_SCTR3_C2_M_TIBIA_1.tif,214.348
759,FR_SCTR3_C2_M_TIBIA_10.tif,177.341
760,FR_SCTR3_C2_M_TIBIA_11.tif,188.854
761,FR_SCTR3_C2_M_TIBIA_12.tif,203.593
762,FR_SCTR3_C2_M_TIBIA_13.tif,219.272
763,FR_SCTR3_C2_M_TIBIA_14.tif,214.394
764,FR_SCTR3_C2_M_TIBIA_15.tif,216.906
765,FR_SCTR3_C2_M_TIBIA_16.tif,220.009
766,FR_SCTR3_C2_M_TIBIA_17.tif,224.522
767,FR_SCTR3_C2_M_TIBIA_18.tif,207.781
768,FR_SCTR3_C2_M_TIBIA_19.tif,205.973
769,FR_SCTR3_C2_M_TIBIA_2.tif,202.237
770,FR_SCTR3_C2_M_TIBIA_20.tif,223.6
771,FR_SCTR3_C2_M_TIBIA_3.tif,184.296
772,FR_SCTR3_C2_M_TIBIA_4.tif,209.862
773,FR_SCTR3_C2_M_TIBIA_5.tif,203.63
774,FR_SCTR3_C2_M_TIBIA_6.tif,221.563
775,FR_SCTR3_C2_M_TIBIA_7.tif,204.083
776,FR_SCTR3_C2_M_TIBIA_8.tif,179.101
777,FR_SCTR3_C2_M_TIBIA_9.tif,199.111
752,FR_SCTR3_C2_M_WING_1.tif,933.459
753,FR_SCTR3_C2_M_WING_10.tif,824.103
754,FR_SCTR3_C2_M_WING_11.tif,799.301
755,FR_SCTR3_C2_M_WING_12.tif,828.396
756,FR_SCTR3_C2_M_WING_13.tif,915.723
757,FR_SCTR3_C2_M_WING_14.tif,882
758,FR_SCTR3_C2_M_WING_15.tif,892.965
759,FR_SCTR3_C2_M_WING_16.tif,905.097
760,FR_SCTR3_C2_M_WING_17.tif,933.296
761,FR_SCTR3_C2_M_WING_18.tif,878.954
762,FR_SCTR3_C2_M_WING_19.tif,926.042
763,FR_SCTR3_C2_M_WING_2.tif,885.992
764,FR_SCTR3_C2_M_WING_20.tif,920.766
765,FR_SCTR3_C2_M_WING_3.tif,829.624
766,FR_SCTR3_C2_M_WING_4.tif,883.912
767,FR_SCTR3_C2_M_WING_5.tif,860.759
768,FR_SCTR3_C2_M_WING_6.tif,903.142
769,FR_SCTR3_C2_M_WING_7.tif,891.604
770,FR_SCTR3_C2_M_WING_8.tif,761.168
771,FR_SCTR3_C2_M_WING_9.tif,850.368
777,FR_SCTR4_C0_F_FEMUR_1.tif,327.246
778,FR_SCTR4_C0_F_FEMUR_10.tif,322.902
779,FR_SCTR4_C0_F_FEMUR_11.tif,291.247
780,FR_SCTR4_C0_F_FEMUR_12.tif,324.002
781,FR_SCTR4_C0_F_FEMUR_13.tif,329.237
782,FR_SCTR4_C0_F_FEMUR_14.tif,324.099
783,FR_SCTR4_C0_F_FEMUR_15.tif,312.373
784,FR_SCTR4_C0_F_FEMUR_16.tif,323.167
785,FR_SCTR4_C0_F_FEMUR_17.tif,288.919
786,FR_SCTR4_C0_F_FEMUR_18.tif,328.343
787,FR_SCTR4_C0_F_FEMUR_19.tif,329.474
788,FR_SCTR4_C0_F_FEMUR_2.tif,292.77
789,FR_SCTR4_C0_F_FEMUR_20.tif,304.91
790,FR_SCTR4_C0_F_FEMUR_3.tif,309.298
791,FR_SCTR4_C0_F_FEMUR_4.tif,308.914
792,FR_SCTR4_C0_F_FEMUR_5.tif,327.124
793,FR_SCTR4_C0_F_FEMUR_6.tif,325.122
794,FR_SCTR4_C0_F_FEMUR_7.tif,351.37
795,FR_SCTR4_C0_F_FEMUR_8.tif,333.132
796,FR_SCTR4_C0_F_FEMUR_9.tif,337.291
796,FR_SCTR4_C0_F_HEAD_1.tif,494.223
797,FR_SCTR4_C0_F_HEAD_10.tif,519.862
798,FR_SCTR4_C0_F_HEAD_11.tif,472.017
799,FR_SCTR4_C0_F_HEAD_12.tif,503.489
800,FR_SCTR4_C0_F_HEAD_13.tif,488.595
801,FR_SCTR4_C0_F_HEAD_14.tif,504.608
802,FR_SCTR4_C0_F_HEAD_15.tif,484.418
803,FR_SCTR4_C0_F_HEAD_16.tif,512.61
804,FR_SCTR4_C0_F_HEAD_17.tif,484.533
805,FR_SCTR4_C0_F_HEAD_18.tif,497.811
806,FR_SCTR4_C0_F_HEAD_19.tif,503.391
807,FR_SCTR4_C0_F_HEAD_2.tif,504.385
808,FR_SCTR4_C0_F_HEAD_20.tif,511.611
809,FR_SCTR4_C0_F_HEAD_3.tif,508.207
810,FR_SCTR4_C0_F_HEAD_4.tif,486.522
811,FR_SCTR4_C0_F_HEAD_5.tif,512.946
812,FR_SCTR4_C0_F_HEAD_6.tif,515.932
813,FR_SCTR4_C0_F_HEAD_7.tif,521.277
814,FR_SCTR4_C0_F_HEAD_8.tif,521.162
815,FR_SCTR4_C0_F_HEAD_9.tif,500.289
185,FR_SCTR4_C0_F_TARSUS_1.tif,108.407
186,FR_SCTR4_C0_F_TARSUS_10.tif,122.967
187,FR_SCTR4_C0_F_TARSUS_11.tif,114.634
188,FR_SCTR4_C0_F_TARSUS_12.tif,127.346
189,FR_SCTR4_C0_F_TARSUS_13.tif,112.872
190,FR_SCTR4_C0_F_TARSUS_14.tif,120.067
191,FR_SCTR4_C0_F_TARSUS_15.tif,111.364
192,FR_SCTR4_C0_F_TARSUS_16.tif,110.941
193,FR_SCTR4_C0_F_TARSUS_17.tif,106
194,FR_SCTR4_C0_F_TARSUS_18.tif,113.265
195,FR_SCTR4_C0_F_TARSUS_19.tif,108.074
196,FR_SCTR4_C0_F_TARSUS_2.tif,117
197,FR_SCTR4_C0_F_TARSUS_20.tif,120.354
198,FR_SCTR4_C0_F_TARSUS_3.tif,115.248
199,FR_SCTR4_C0_F_TARSUS_4.tif,107.042
200,FR_SCTR4_C0_F_TARSUS_5.tif,116.362
201,FR_SCTR4_C0_F_TARSUS_6.tif,109.49
202,FR_SCTR4_C0_F_TARSUS_7.tif,115.663
203,FR_SCTR4_C0_F_TARSUS_8.tif,108.374
204,FR_SCTR4_C0_F_TARSUS_9.tif,111.221
774,FR_SCTR4_C0_F_THORAX_1.tif,604.587
775,FR_SCTR4_C0_F_THORAX_10.tif,610.904
776,FR_SCTR4_C0_F_THORAX_11.tif,550.681
777,FR_SCTR4_C0_F_THORAX_12.tif,611.886
778,FR_SCTR4_C0_F_THORAX_13.tif,565.383
779,FR_SCTR4_C0_F_THORAX_14.tif,593.287
780,FR_SCTR4_C0_F_THORAX_15.tif,544.008
781,FR_SCTR4_C0_F_THORAX_16.tif,592.048
782,FR_SCTR4_C0_F_THORAX_17.tif,594.61
783,FR_SCTR4_C0_F_THORAX_18.tif,573.566
784,FR_SCTR4_C0_F_THORAX_19.tif,594.032
785,FR_SCTR4_C0_F_THORAX_2.tif,579.608
786,FR_SCTR4_C0_F_THORAX_20.tif,591.219
787,FR_SCTR4_C0_F_THORAX_3.tif,596.94
788,FR_SCTR4_C0_F_THORAX_4.tif,590.496
789,FR_SCTR4_C0_F_THORAX_5.tif,608.967
790,FR_SCTR4_C0_F_THORAX_6.tif,607.892
791,FR_SCTR4_C0_F_THORAX_7.tif,589.797
792,FR_SCTR4_C0_F_THORAX_8.tif,580.649
793,FR_SCTR4_C0_F_THORAX_9.tif,579.117
778,FR_SCTR4_C0_F_TIBIA_1.tif,274.007
779,FR_SCTR4_C0_F_TIBIA_10.tif,281.965
780,FR_SCTR4_C0_F_TIBIA_11.tif,249.467
781,FR_SCTR4_C0_F_TIBIA_12.tif,266.811
782,FR_SCTR4_C0_F_TIBIA_13.tif,281.603
783,FR_SCTR4_C0_F_TIBIA_14.tif,271.065
784,FR_SCTR4_C0_F_TIBIA_15.tif,275.835
785,FR_SCTR4_C0_F_TIBIA_16.tif,264.741
786,FR_SCTR4_C0_F_TIBIA_17.tif,258.565
787,FR_SCTR4_C0_F_TIBIA_18.tif,259.586
788,FR_SCTR4_C0_F_TIBIA_19.tif,278.878
789,FR_SCTR4_C0_F_TIBIA_2.tif,285.344
790,FR_SCTR4_C0_F_TIBIA_20.tif,261.885
791,FR_SCTR4_C0_F_TIBIA_3.tif,258.817
792,FR_SCTR4_C0_F_TIBIA_4.tif,255.979
793,FR_SCTR4_C0_F_TIBIA_5.tif,267.486
794,FR_SCTR4_C0_F_TIBIA_6.tif,269.453
795,FR_SCTR4_C0_F_TIBIA_7.tif,278.729
796,FR_SCTR4_C0_F_TIBIA_8.tif,274.758
797,FR_SCTR4_C0_F_TIBIA_9.tif,291.892
772,FR_SCTR4_C0_F_WING_1.tif,1211.969
773,FR_SCTR4_C0_F_WING_10.tif,1189.061
774,FR_SCTR4_C0_F_WING_11.tif,1087.453
775,FR_SCTR4_C0_F_WING_12.tif,1192.343
776,FR_SCTR4_C0_F_WING_13.tif,1228.587
777,FR_SCTR4_C0_F_WING_14.tif,1186.971
778,FR_SCTR4_C0_F_WING_15.tif,1177.001
779,FR_SCTR4_C0_F_WING_16.tif,1224.015
780,FR_SCTR4_C0_F_WING_17.tif,1250.354
781,FR_SCTR4_C0_F_WING_18.tif,1227.896
782,FR_SCTR4_C0_F_WING_19.tif,1211.809
783,FR_SCTR4_C0_F_WING_2.tif,1220.565
784,FR_SCTR4_C0_F_WING_20.tif,1235.289
785,FR_SCTR4_C0_F_WING_3.tif,1208.798
786,FR_SCTR4_C0_F_WING_4.tif,1237.375
787,FR_SCTR4_C0_F_WING_5.tif,1219.689
788,FR_SCTR4_C0_F_WING_6.tif,1214.687
789,FR_SCTR4_C0_F_WING_7.tif,1188.801
790,FR_SCTR4_C0_F_WING_8.tif,1198.746
791,FR_SCTR4_C0_F_WING_9.tif,1209.61
797,FR_SCTR4_C0_M_FEMUR_1.tif,314.865
798,FR_SCTR4_C0_M_FEMUR_10.tif,340.588
799,FR_SCTR4_C0_M_FEMUR_11.tif,311.006
800,FR_SCTR4_C0_M_FEMUR_12.tif,315.425
801,FR_SCTR4_C0_M_FEMUR_13.tif,333.264
802,FR_SCTR4_C0_M_FEMUR_14.tif,331.717
803,FR_SCTR4_C0_M_FEMUR_15.tif,329.757
804,FR_SCTR4_C0_M_FEMUR_16.tif,323.396
805,FR_SCTR4_C0_M_FEMUR_17.tif,318.823
806,FR_SCTR4_C0_M_FEMUR_18.tif,292.474
807,FR_SCTR4_C0_M_FEMUR_19.tif,314.07
808,FR_SCTR4_C0_M_FEMUR_2.tif,340.94
809,FR_SCTR4_C0_M_FEMUR_20.tif,307.319
810,FR_SCTR4_C0_M_FEMUR_3.tif,294.267
811,FR_SCTR4_C0_M_FEMUR_4.tif,286.735
812,FR_SCTR4_C0_M_FEMUR_5.tif,304.559
813,FR_SCTR4_C0_M_FEMUR_6.tif,331.296
814,FR_SCTR4_C0_M_FEMUR_7.tif,308.039
815,FR_SCTR4_C0_M_FEMUR_8.tif,289.152
