"","X","Initials","Treatment","Replicate","Generation","Cohort","Sex","Individual","Trait","Area","Mean","Min","Max","Angle","Length","scale","scale_mm","length_mm","Cohort0","length_um"
"1313",1313,"AW","UCT","3","35",3,"M",13,"L",85,108.886,80.833,138.5,-4.764,84.291,1.86e-06,0.00186,0.15678126,2,156.78126
"1314",1314,"AW","UCT","3","35",3,"M",14,"L",87,110.967,73.236,151.202,-13.392,86.348,1.86e-06,0.00186,0.16060728,2,160.60728
"1315",1315,"AW","UCT","3","35",3,"M",15,"L",77,122.327,77.776,160.947,-86.236,76.164,1.86e-06,0.00186,0.14166504,2,141.66504
"1316",1316,"AW","UCT","3","35",3,"M",16,"L",79,91.516,50.527,138.077,-168.111,77.666,1.86e-06,0.00186,0.14445876,2,144.45876
"1317",1317,"AW","UCT","3","35",3,"M",17,"L",81,112.773,73.1,167,-82.786,79.63,1.86e-06,0.00186,0.1481118,2,148.1118
"1318",1318,"AW","UCT","3","35",3,"M",18,"L",71,115.385,82.265,153.76,108.435,69.57,1.86e-06,0.00186,0.1294002,2,129.4002
"1319",1319,"AW","UCT","3","35",3,"M",19,"L",81,112.284,65,154,0,80,1.86e-06,0.00186,0.1488,2,148.8
"1320",1320,"AW","UCT","3","35",3,"M",20,"L",70,93.817,46.722,136.713,-100.008,69.051,1.86e-06,0.00186,0.12843486,2,128.43486
"1321",1321,"AW","UCT","4","35",1,"F",1,"L",111,125.586,92.269,161.02,24.702,110.073,1.86e-06,0.00186,0.20473578,0,204.73578
"1322",1322,"AW","UCT","4","35",1,"F",2,"L",111,115.009,75.878,146.471,-158.587,109.563,1.86e-06,0.00186,0.20378718,0,203.78718
"1323",1323,"AW","UCT","4","35",1,"F",3,"L",116,133.323,105.388,190,-128.66,115.256,1.86e-06,0.00186,0.21437616,0,214.37616
"1324",1324,"AW","UCT","4","35",1,"F",4,"L",101,118.171,73.209,150.538,24.775,100.225,1.86e-06,0.00186,0.1864185,0,186.4185
"1325",1325,"AW","UCT","4","35",1,"F",5,"L",110,128.209,98.231,150.551,-73.402,108.522,1.86e-06,0.00186,0.20185092,0,201.85092
"1326",1326,"AW","UCT","4","35",1,"F",6,"L",117,112.783,86.044,156,-144.806,116.25,1.86e-06,0.00186,0.216225,0,216.225
"1327",1327,"AW","UCT","4","35",1,"F",7,"L",108,131.197,92.701,156.477,-124.729,107.075,1.86e-06,0.00186,0.1991595,0,199.1595
"1328",1328,"AW","UCT","4","35",1,"F",8,"L",114,109.646,90.619,152.438,-72.525,113.225,1.86e-06,0.00186,0.2105985,0,210.5985
"1329",1329,"AW","UCT","4","35",1,"F",9,"L",110,110.078,78.217,134.106,6.864,108.78,1.86e-06,0.00186,0.2023308,0,202.3308
"1330",1330,"AW","UCT","4","35",1,"F",10,"L",111,124.062,83.905,164.926,-114.228,109.659,1.86e-06,0.00186,0.20396574,0,203.96574
"1331",1331,"AW","UCT","4","35",1,"F",11,"L",111,126.006,82.145,144.889,-55.008,109.859,1.86e-06,0.00186,0.20433774,0,204.33774
"1332",1332,"AW","UCT","4","35",1,"F",12,"L",113,120.678,84.669,178.087,-99.8,111.629,1.86e-06,0.00186,0.20762994,0,207.62994
"1333",1333,"AW","UCT","4","35",1,"F",13,"L",112,107.46,87.029,125.447,22.859,110.693,1.86e-06,0.00186,0.20588898,0,205.88898
"1334",1334,"AW","UCT","4","35",1,"F",14,"L",103,112.866,86.085,137.845,-114.814,102.46,1.86e-06,0.00186,0.1905756,0,190.5756
"1335",1335,"AW","UCT","4","35",1,"F",15,"L",113,115.661,84.834,148,-71.241,111.946,1.86e-06,0.00186,0.20821956,0,208.21956
"1336",1336,"AW","UCT","4","35",1,"F",16,"L",111,119.363,91.383,142.845,158.587,109.563,1.86e-06,0.00186,0.20378718,0,203.78718
"1337",1337,"AW","UCT","4","35",1,"F",17,"L",115,123.223,100.299,149.346,-129.999,113.569,1.86e-06,0.00186,0.21123834,0,211.23834
"1338",1338,"AW","UCT","4","35",1,"F",18,"L",118,118.617,93.889,146.097,-70.017,117.047,1.86e-06,0.00186,0.21770742,0,217.70742
"1339",1339,"AW","UCT","4","35",1,"F",19,"L",114,121.862,89.051,181,-76.701,113.031,1.86e-06,0.00186,0.21023766,0,210.23766
"1340",1340,"AW","UCT","4","35",1,"F",20,"L",114,132.368,92.602,160.23,-92.534,113.111,1.86e-06,0.00186,0.21038646,0,210.38646
"1341",1341,"AW","UCT","4","35",1,"M",1,"L",103,97.486,52.671,145.668,-49.764,102.176,1.86e-06,0.00186,0.19004736,0,190.04736
"1342",1342,"AW","UCT","4","35",1,"M",2,"L",90,110.387,76.189,170,-135,89.095,1.86e-06,0.00186,0.1657167,0,165.7167
"1343",1343,"AW","UCT","4","35",1,"M",3,"L",96,79.354,44,107,-90,95,1.86e-06,0.00186,0.1767,0,176.7
"1344",1344,"AW","UCT","4","35",1,"M",4,"L",111,107.141,47.291,157.472,20.739,110.136,1.86e-06,0.00186,0.20485296,0,204.85296
"1345",1345,"AW","UCT","4","35",1,"M",5,"L",95,94.496,35.768,137.636,108.048,93.606,1.86e-06,0.00186,0.17410716,0,174.10716
"1346",1346,"AW","UCT","4","35",1,"M",6,"L",94,103.36,58.547,146,-80.74,93.215,1.86e-06,0.00186,0.1733799,0,173.3799
"1347",1347,"AW","UCT","4","35",1,"M",7,"L",102,93.93,48.827,139.622,30.379,100.846,1.86e-06,0.00186,0.18757356,0,187.57356
"1348",1348,"AW","UCT","4","35",1,"M",8,"L",98,111.863,67.856,147.196,2.361,97.082,1.86e-06,0.00186,0.18057252,0,180.57252
"1349",1349,"AW","UCT","4","35",1,"M",9,"L",85,108.48,72.179,145.136,72.646,83.815,1.86e-06,0.00186,0.1558959,0,155.8959
"1350",1350,"AW","UCT","4","35",1,"M",10,"L",102,95,35.985,178.713,-124.946,101.257,1.86e-06,0.00186,0.18833802,0,188.33802
"1351",1351,"AW","UCT","4","35",1,"M",11,"L",101,90.589,41.74,124,-105.709,99.725,1.86e-06,0.00186,0.1854885,0,185.4885
"1352",1352,"AW","UCT","4","35",1,"M",12,"L",97,82.259,44.479,140.708,2.981,96.13,1.86e-06,0.00186,0.1788018,0,178.8018
"1353",1353,"AW","UCT","4","35",1,"M",13,"L",104,101.133,73.577,128.429,18.61,103.407,1.86e-06,0.00186,0.19233702,0,192.33702
"1354",1354,"AW","UCT","4","35",1,"M",14,"L",103,86.423,49.765,132.789,-69.969,102.181,1.86e-06,0.00186,0.19005666,0,190.05666
"1355",1355,"AW","UCT","4","35",1,"M",15,"L",94,89.095,42.548,134.839,-94.304,93.263,1.86e-06,0.00186,0.17346918,0,173.46918
"1356",1356,"AW","UCT","4","35",1,"M",16,"L",100,83.336,51.727,117.88,-34.33,99.298,1.86e-06,0.00186,0.18469428,0,184.69428
"1357",1357,"AW","UCT","4","35",1,"M",17,"L",101,115.457,50.285,160.64,41.348,99.905,1.86e-06,0.00186,0.1858233,0,185.8233
"1358",1358,"AW","UCT","4","35",1,"M",18,"L",93,82.259,61.977,120,-21.801,91.548,1.86e-06,0.00186,0.17027928,0,170.27928
"1359",1359,"AW","UCT","4","35",1,"M",19,"L",93,97.962,63.686,124.817,-49.874,91.548,1.86e-06,0.00186,0.17027928,0,170.27928
"1360",1360,"AW","UCT","4","35",1,"M",20,"L",100,99.655,61.422,138.141,-33.048,99.02,1.86e-06,0.00186,0.1841772,0,184.1772
"1361",1361,"AW","UCT","4","35",2,"F",1,"L",111,114.104,87.398,141.515,-44.63,109.604,1.86e-06,0.00186,0.20386344,1,203.86344
"1362",1362,"AW","UCT","4","35",2,"F",2,"L",101,119.467,84.916,146.581,-47.42,100.499,1.86e-06,0.00186,0.18692814,1,186.92814
"1363",1363,"AW","UCT","4","35",2,"F",3,"L",111,89.092,72.055,129.285,20.739,110.136,1.86e-06,0.00186,0.20485296,1,204.85296
"1364",1364,"AW","UCT","4","35",2,"F",4,"L",109,114.519,94.565,155,167.758,108.467,1.86e-06,0.00186,0.20174862,1,201.74862
"1365",1365,"AW","UCT","4","35",2,"F",5,"L",103,115.359,90.208,133.89,-167.593,102.391,1.86e-06,0.00186,0.19044726,1,190.44726
"1366",1366,"AW","UCT","4","35",2,"F",6,"L",111,126.523,83.411,165.286,-122.391,110.136,1.86e-06,0.00186,0.20485296,1,204.85296
"1367",1367,"AW","UCT","4","35",2,"F",7,"L",110,108.161,82.61,138.027,-62.021,108.706,1.86e-06,0.00186,0.20219316,1,202.19316
"1368",1368,"AW","UCT","4","35",2,"F",8,"L",104,115.777,82.617,135.505,-74.208,102.883,1.86e-06,0.00186,0.19136238,1,191.36238
"1369",1369,"AW","UCT","4","35",2,"F",9,"L",114,98.509,64.213,130.572,-161.405,112.894,1.86e-06,0.00186,0.20998284,1,209.98284
"1370",1370,"AW","UCT","4","35",2,"F",10,"L",108,111.334,71.943,131.289,-11.834,107.28,1.86e-06,0.00186,0.1995408,1,199.5408
"1371",1371,"AW","UCT","4","35",2,"F",11,"L",103,127.204,86.88,151.936,-170.998,102.259,1.86e-06,0.00186,0.19020174,1,190.20174
"1372",1372,"AW","UCT","4","35",2,"F",12,"L",108,111.471,79.656,200,-156.309,107.019,1.86e-06,0.00186,0.19905534,1,199.05534
"1373",1373,"AW","UCT","4","35",2,"F",13,"L",114,110.552,87.97,139.778,-122.005,113.208,1.86e-06,0.00186,0.21056688,1,210.56688
"1374",1374,"AW","UCT","4","35",2,"F",14,"L",109,108.79,72.488,128.734,-46.872,108.245,1.86e-06,0.00186,0.2013357,1,201.3357
"1375",1375,"AW","UCT","4","35",2,"F",15,"L",107,114.135,77.201,154.937,-48.457,105.551,1.86e-06,0.00186,0.19632486,1,196.32486
"1376",1376,"AW","UCT","4","35",2,"F",16,"L",106,120.064,92.937,173,-46.922,105.418,1.86e-06,0.00186,0.19607748,1,196.07748
"1377",1377,"AW","UCT","4","35",2,"F",17,"L",116,117.383,78.818,139.816,-110.966,114.586,1.86e-06,0.00186,0.21312996,1,213.12996
"1378",1378,"AW","UCT","4","35",2,"F",18,"L",111,116.846,92.313,137.246,-109.584,110.386,1.86e-06,0.00186,0.20531796,1,205.31796
"1379",1379,"AW","UCT","4","35",2,"F",19,"L",103,109.987,88.667,169.01,-60.673,102.083,1.86e-06,0.00186,0.18987438,1,189.87438
"1380",1380,"AW","UCT","4","35",2,"F",20,"L",109,87.528,50.291,155.412,20.12,107.564,1.86e-06,0.00186,0.20006904,1,200.06904
"1381",1381,"AW","UCT","4","35",2,"M",1,"L",103,94.044,45.057,143.166,-75.828,102.108,1.86e-06,0.00186,0.18992088,1,189.92088
"1382",1382,"AW","UCT","4","35",2,"M",2,"L",95,100.915,38.498,153.362,-128.089,94.021,1.86e-06,0.00186,0.17487906,1,174.87906
"1383",1383,"AW","UCT","4","35",2,"M",3,"L",95,107.073,50.803,187.149,25.201,93.941,1.86e-06,0.00186,0.17473026,1,174.73026
"1384",1384,"AW","UCT","4","35",2,"M",4,"L",99,107.465,51.318,160.082,-145.823,97.908,1.86e-06,0.00186,0.18210888,1,182.10888
"1385",1385,"AW","UCT","4","35",2,"M",5,"L",107,100.274,52.14,129.795,-73.61,106.32,1.86e-06,0.00186,0.1977552,1,197.7552
"1386",1386,"AW","UCT","4","35",2,"M",6,"L",107,82.413,38.09,113.265,31.891,106,1.86e-06,0.00186,0.19716,1,197.16
"1387",1387,"AW","UCT","4","35",2,"M",7,"L",91,128.285,61.506,182.19,-124.574,89.872,1.86e-06,0.00186,0.16716192,1,167.16192
"1388",1388,"AW","UCT","4","35",2,"M",8,"L",104,79.989,41.224,123.707,39.094,103.078,1.86e-06,0.00186,0.19172508,1,191.72508
"1389",1389,"AW","UCT","4","35",2,"M",9,"L",96,79.626,41.046,116.762,-113.595,94.937,1.86e-06,0.00186,0.17658282,1,176.58282
"1390",1390,"AW","UCT","4","35",2,"M",10,"L",96,85.445,39.588,125.774,-20.344,94.921,1.86e-06,0.00186,0.17655306,1,176.55306
"1391",1391,"AW","UCT","4","35",2,"M",11,"L",92,101.796,47.686,133.529,-138.106,91.351,1.86e-06,0.00186,0.16991286,1,169.91286
"1392",1392,"AW","UCT","4","35",2,"M",12,"L",84,84.81,64.727,140,-106.04,83.241,1.86e-06,0.00186,0.15482826,1,154.82826
"1393",1393,"AW","UCT","4","35",2,"M",13,"L",97,103.533,51.114,156.785,-126.989,96.4,1.86e-06,0.00186,0.179304,1,179.304
"1394",1394,"AW","UCT","4","35",2,"M",14,"L",104,100.223,51.95,136.412,-52.907,102.801,1.86e-06,0.00186,0.19120986,1,191.20986
"1395",1395,"AW","UCT","4","35",2,"M",15,"L",91,95.309,52.987,139.52,-135.451,89.805,1.86e-06,0.00186,0.1670373,1,167.0373
"1396",1396,"AW","UCT","4","35",2,"M",16,"L",104,84.269,43.252,117.753,27.061,103.31,1.86e-06,0.00186,0.1921566,1,192.1566
"1397",1397,"AW","UCT","4","35",2,"M",17,"L",103,83.665,41.68,129.183,25.56,101.98,1.86e-06,0.00186,0.1896828,1,189.6828
"1398",1398,"AW","UCT","4","35",2,"M",18,"L",92,94.8,46.507,148.43,-154.564,90.802,1.86e-06,0.00186,0.16889172,1,168.89172
"1399",1399,"AW","UCT","4","35",2,"M",19,"L",93,100.161,40,137,180,92,1.86e-06,0.00186,0.17112,1,171.12
"1400",1400,"AW","UCT","4","35",2,"M",20,"L",106,87.701,41,129.943,-85.643,105.304,1.86e-06,0.00186,0.19586544,1,195.86544
"1401",1401,"AW","UCT","4","35",3,"F",1,"L",94,130.696,101.022,184.84,-9.866,93.381,1.86e-06,0.00186,0.17368866,2,173.68866
"1402",1402,"AW","UCT","4","35",3,"F",2,"L",84,121.314,98.174,168,-28.72,83.241,1.86e-06,0.00186,0.15482826,2,154.82826
"1403",1403,"AW","UCT","4","35",3,"F",3,"L",81,135.524,106.775,163.788,-87.852,80.056,1.86e-06,0.00186,0.14890416,2,148.90416
"1404",1404,"AW","UCT","4","35",3,"F",4,"L",94,143.332,112.333,180.403,30.964,93.295,1.86e-06,0.00186,0.1735287,2,173.5287
"1405",1405,"AW","UCT","4","35",3,"F",5,"L",80,164.863,127.257,201,-75.256,78.588,1.86e-06,0.00186,0.14617368,2,146.17368
"1406",1406,"AW","UCT","4","35",3,"F",6,"L",92,109.621,87.884,139.059,-167.949,91.005,1.86e-06,0.00186,0.1692693,2,169.2693
"1407",1407,"AW","UCT","4","35",3,"F",7,"L",97,123.253,98.465,143.625,-170.44,96.338,1.86e-06,0.00186,0.17918868,2,179.18868
"1408",1408,"AW","UCT","4","35",3,"F",8,"L",95,119.958,75.66,178.353,111.915,93.776,1.86e-06,0.00186,0.17442336,2,174.42336
"1409",1409,"AW","UCT","4","35",3,"F",9,"L",83,130.514,104.133,187.878,17.103,81.609,1.86e-06,0.00186,0.15179274,2,151.79274
"1410",1410,"AW","UCT","4","35",3,"F",10,"L",81,104.595,81.812,143,2.148,80.056,1.86e-06,0.00186,0.14890416,2,148.90416
"1411",1411,"AW","UCT","4","35",3,"F",11,"L",87,113.584,95.456,133.156,169.992,86.313,1.86e-06,0.00186,0.16054218,2,160.54218
"1412",1412,"AW","UCT","4","35",3,"F",12,"L",92,127.746,92.683,148.735,-80.538,91.241,1.86e-06,0.00186,0.16970826,2,169.70826
"1413",1413,"AW","UCT","4","35",3,"F",13,"L",93,133.286,100.5,176.129,-103.134,92.418,1.86e-06,0.00186,0.17189748,2,171.89748
"1414",1414,"AW","UCT","4","35",3,"F",14,"L",93,124.41,98.664,170.869,-69.007,92.114,1.86e-06,0.00186,0.17133204,2,171.33204
"1415",1415,"AW","UCT","4","35",3,"F",15,"L",93,118.91,96.223,136.854,-52.507,92.005,1.86e-06,0.00186,0.1711293,2,171.1293
"1416",1416,"AW","UCT","4","35",3,"F",16,"L",98,124.972,84.27,160.001,-65.019,97.082,1.86e-06,0.00186,0.18057252,2,180.57252
"1417",1417,"AW","UCT","4","35",3,"F",17,"L",91,125.81,99.44,186.119,-141.736,90.427,1.86e-06,0.00186,0.16819422,2,168.19422
"1418",1418,"AW","UCT","4","35",3,"F",18,"L",78,120.69,97.565,162.256,17.266,77.492,1.86e-06,0.00186,0.14413512,2,144.13512
"1419",1419,"AW","UCT","4","35",3,"F",19,"L",84,118.341,104.459,167,61.887,82.765,1.86e-06,0.00186,0.1539429,2,153.9429
"1420",1420,"AW","UCT","4","35",3,"F",20,"L",85,125.114,101.708,155.312,-52.722,84.202,1.86e-06,0.00186,0.15661572,2,156.61572
"1421",1421,"AW","UCT","4","35",3,"M",1,"L",89,114.689,51.19,169.587,-71.358,87.596,1.86e-06,0.00186,0.16292856,2,162.92856
"1422",1422,"AW","UCT","4","35",3,"M",2,"L",75,100.009,41.811,160.416,-107.216,74.33,1.86e-06,0.00186,0.1382538,2,138.2538
"1423",1423,"AW","UCT","4","35",3,"M",3,"L",78,101.718,56.371,164.462,45.526,77.078,1.86e-06,0.00186,0.14336508,2,143.36508
"1424",1424,"AW","UCT","4","35",3,"M",4,"L",77,143.853,96.105,194.72,52.524,75.604,1.86e-06,0.00186,0.14062344,2,140.62344
"1425",1425,"AW","UCT","4","35",3,"M",5,"L",78,109.839,85.792,149.069,171.027,76.942,1.86e-06,0.00186,0.14311212,2,143.11212
"1426",1426,"AW","UCT","4","35",3,"M",6,"L",80,99.859,57,142.498,-37.304,79.202,1.86e-06,0.00186,0.14731572,2,147.31572
"1427",1427,"AW","UCT","4","35",3,"M",7,"L",72,101.209,49.908,143.665,-161.822,70.52,1.86e-06,0.00186,0.1311672,2,131.1672
"1428",1428,"AW","UCT","4","35",3,"M",8,"L",73,113.329,70,179,0,72,1.86e-06,0.00186,0.13392,2,133.92
"1429",1429,"AW","UCT","4","35",3,"M",9,"L",88,102.059,61.322,135.23,-90.659,87.006,1.86e-06,0.00186,0.16183116,2,161.83116
"1430",1430,"AW","UCT","4","35",3,"M",10,"L",76,107.715,47,145.064,-132.839,75.007,1.86e-06,0.00186,0.13951302,2,139.51302
"1431",1431,"AW","UCT","4","35",3,"M",11,"L",78,96.412,53.447,132.291,-141.34,76.837,1.86e-06,0.00186,0.14291682,2,142.91682
"1432",1432,"AW","UCT","4","35",3,"M",12,"L",90,92.889,58,125,-90,89,1.86e-06,0.00186,0.16554,2,165.54
"1433",1433,"AW","UCT","4","35",3,"M",13,"L",78,103.756,55.416,161,-2.974,77.104,1.86e-06,0.00186,0.14341344,2,143.41344
"1434",1434,"AW","UCT","4","35",3,"M",14,"L",91,93.571,53.111,137.827,-158.552,90.25,1.86e-06,0.00186,0.167865,2,167.865
"1435",1435,"AW","UCT","4","35",3,"M",15,"L",77,102.874,50,150.526,93.013,76.105,1.86e-06,0.00186,0.1415553,2,141.5553
"1436",1436,"AW","UCT","4","35",3,"M",16,"L",83,100.7,48.9,148.864,-70.017,81.933,1.86e-06,0.00186,0.15239538,2,152.39538
"1437",1437,"AW","UCT","4","35",3,"M",17,"L",78,104.822,53.85,151.221,-58.782,77.175,1.86e-06,0.00186,0.1435455,2,143.5455
"1438",1438,"AW","UCT","4","35",3,"M",18,"L",81,98.597,47.653,138.057,-74.745,79.812,1.86e-06,0.00186,0.14845032,2,148.45032
"1439",1439,"AW","UCT","4","35",3,"M",19,"L",74,106.499,47.673,167.082,-107.447,73.376,1.86e-06,0.00186,0.13647936,2,136.47936
"1440",1440,"AW","UCT","4","35",3,"M",20,"L",80,101.487,47.647,138.043,-59.534,78.892,1.86e-06,0.00186,0.14673912,2,146.73912
"1441",1441,"AW","NT","1","35",1,"F",1,"L",127,105.453,76.676,155.152,-58.333,125.718,1.48e-06,0.00148,0.18606264,0,186.06264
"1442",1442,"AW","NT","1","35",1,"F",2,"L",144,120.162,96.025,143.708,20.086,142.678,1.48e-06,0.00148,0.21116344,0,211.16344
"1443",1443,"AW","NT","1","35",1,"F",3,"L",121,89.881,66.985,124,-95.758,119.604,1.48e-06,0.00148,0.17701392,0,177.01392
"1444",1444,"AW","NT","1","35",1,"F",4,"L",141,90.388,65.789,152.212,47.314,140.121,1.48e-06,0.00148,0.20737908,0,207.37908
"1445",1445,"AW","NT","1","35",1,"F",5,"L",142,95.119,61.824,117,-8.13,141.421,1.48e-06,0.00148,0.20930308,0,209.30308
"1446",1446,"AW","NT","1","35",1,"F",6,"L",139,101.985,83.039,128.479,-35.538,137.637,1.48e-06,0.00148,0.20370276,0,203.70276
"1447",1447,"AW","NT","1","35",1,"F",7,"L",121,113.653,82.8,157,-90.955,120.017,1.48e-06,0.00148,0.17762516,0,177.62516
"1448",1448,"AW","NT","1","35",1,"F",8,"L",141,87.713,59.286,142,27.3,139.542,1.48e-06,0.00148,0.20652216,0,206.52216
"1449",1449,"AW","NT","1","35",1,"F",9,"L",147,89.214,69.092,114,-64.841,145.836,1.48e-06,0.00148,0.21583728,0,215.83728
"1450",1450,"AW","NT","1","35",1,"F",10,"L",148,89.783,72.661,161,8.241,146.513,1.48e-06,0.00148,0.21683924,0,216.83924
"1451",1451,"AW","NT","1","35",1,"F",11,"L",143,92.306,62.638,150,44.715,142.13,1.48e-06,0.00148,0.2103524,0,210.3524
"1452",1452,"AW","NT","1","35",1,"F",12,"L",145,156.101,108,180,-163.453,143.962,1.48e-06,0.00148,0.21306376,0,213.06376
"1453",1453,"AW","NT","1","35",1,"F",13,"L",149,97.129,72.467,122.058,-115.53,148.499,1.48e-06,0.00148,0.21977852,0,219.77852
"1454",1454,"AW","NT","1","35",1,"F",14,"L",135,108.056,78,180,-158.993,133.899,1.48e-06,0.00148,0.19817052,0,198.17052
"1455",1455,"AW","NT","1","35",1,"F",15,"L",149,95.952,58.284,152.899,-178.065,148.084,1.48e-06,0.00148,0.21916432,0,219.16432
"1456",1456,"AW","NT","1","35",1,"F",16,"L",148,84.928,60.165,110.652,162.553,146.751,1.48e-06,0.00148,0.21719148,0,217.19148
"1457",1457,"AW","NT","1","35",1,"F",17,"L",141,88.794,61.072,149.64,-80.134,140.071,1.48e-06,0.00148,0.20730508,0,207.30508
"1458",1458,"AW","NT","1","35",1,"F",18,"L",141,110.314,78.343,131.6,75.568,140.431,1.48e-06,0.00148,0.20783788,0,207.83788
"1459",1459,"AW","NT","1","35",1,"F",19,"L",129,90.696,63.191,107.178,-102.189,127.883,1.48e-06,0.00148,0.18926684,0,189.26684
"1460",1460,"AW","NT","1","35",1,"F",20,"L",137,109.594,79.072,136.562,-108.435,135.978,1.48e-06,0.00148,0.20124744,0,201.24744
"1461",1461,"AW","NT","1","35",1,"M",1,"L",125,100.82,63.185,144.378,-21.801,123.859,1.48e-06,0.00148,0.18331132,0,183.31132
"1462",1462,"AW","NT","1","35",1,"M",2,"L",111,71.044,56.8,113,-17.942,110.368,1.48e-06,0.00148,0.16334464,0,163.34464
"1463",1463,"AW","NT","1","35",1,"M",3,"L",119,86.448,34.952,172,48.447,117.593,1.48e-06,0.00148,0.17403764,0,174.03764
"1464",1464,"AW","NT","1","35",1,"M",4,"L",125,84.257,61.55,150,-45.327,123.746,1.86e-06,0.00186,0.23016756,0,230.16756
"1465",1465,"AW","NT","1","35",1,"M",5,"L",116,68.989,50.461,102,-98.482,115.261,1.48e-06,0.00148,0.17058628,0,170.58628
"1466",1466,"AW","NT","1","35",1,"M",6,"L",125,75.333,29.108,121.344,-103.478,124.427,1.48e-06,0.00148,0.18415196,0,184.15196
"1467",1467,"AW","NT","1","35",1,"M",7,"L",138,126.787,102.181,151.197,-45.591,137.186,1.48e-06,0.00148,0.20303528,0,203.03528
"1468",1468,"AW","NT","1","35",1,"M",8,"L",122,81.389,39.804,136.557,-130.653,121.264,1.48e-06,0.00148,0.17947072,0,179.47072
"1469",1469,"AW","NT","1","35",1,"M",9,"L",116,108.213,92.881,127.204,-104.036,115.447,1.48e-06,0.00148,0.17086156,0,170.86156
"1470",1470,"AW","NT","1","35",1,"M",10,"L",131,70.842,32.755,97.458,-78.949,130.419,1.48e-06,0.00148,0.19302012,0,193.02012
"1471",1471,"AW","NT","1","35",1,"M",11,"L",112,75.794,35,115.215,-27.255,111.364,1.48e-06,0.00148,0.16481872,0,164.81872
"1472",1472,"AW","NT","1","35",1,"M",12,"L",115,80.044,28.14,121.456,-89.497,114.004,1.48e-06,0.00148,0.16872592,0,168.72592
"1473",1473,"AW","NT","1","35",1,"M",13,"L",135,102.965,43.149,161.627,-4.693,134.451,1.48e-06,0.00148,0.19898748,0,198.98748
"1474",1474,"AW","NT","1","35",1,"M",14,"L",122,75.17,36.511,113.173,-52.75,120.603,1.48e-06,0.00148,0.17849244,0,178.49244
"1475",1475,"AW","NT","1","35",1,"M",15,"L",129,87.953,59.644,169.422,-21.967,128.316,1.48e-06,0.00148,0.18990768,0,189.90768
"1476",1476,"AW","NT","1","35",1,"M",16,"L",119,78.463,34.732,142.246,-64.306,117.631,1.48e-06,0.00148,0.17409388,0,174.09388
"1477",1477,"AW","NT","1","35",1,"M",17,"L",122,89.37,65.871,174,-80.929,120.507,1.48e-06,0.00148,0.17835036,0,178.35036
"1478",1478,"AW","NT","1","35",1,"M",18,"L",114,90.207,40,166.767,-127.786,112.614,1.48e-06,0.00148,0.16666872,0,166.66872
"1479",1479,"AW","NT","1","35",1,"M",19,"L",139,70.744,36,95.217,-4.145,138.362,1.48e-06,0.00148,0.20477576,0,204.77576
"1480",1480,"AW","NT","1","35",1,"M",20,"L",125,97.549,49.129,166.774,62.199,124.354,1.48e-06,0.00148,0.18404392,0,184.04392
