"treatment","replicate","cohort","sex","individual","femur","head","tarsus","thorax","tibia","wing","thorax_c"
"NT","1",2,"M","15",8.64859098524438,9.22398907165303,6.82913294446521,9.32730382020415,8.17367579675733,10.4577911676,-0.428868669097781
"NT","1",2,"M","16",8.79539462647041,9.3671181271458,7.06744812583012,9.29057774444418,8.49699719870672,10.6244489465096,-0.465594744857746
"NT","1",2,"M","17",8.75974066933952,9.293531324713,7.06744812583012,9.41418590923247,8.51718405537193,10.565647116937,-0.341986580069459
"NT","1",2,"M","18",8.82065335320866,9.41386335929941,7.04861963462624,9.68872841905952,8.63406851902596,NA,-0.0674440702424111
"NT","1",2,"M","19",8.6249214257788,9.1163608940173,6.82681828311922,9.41177684417656,8.37710818489015,NA,-0.344395645125365
"NT","1",2,"M","2",8.8385773860072,9.414779684533,7.08118704464057,9.45104016140628,8.53249067043419,10.6191305426001,-0.305132327895642
"NT","1",2,"M","20",8.82250382172202,9.41583686458709,7.22618171654006,9.54172258636432,8.60549409855116,10.6471208688113,-0.214449902937606
"NT","1",2,"M","3",8.83884113013745,9.29756665877891,6.95558590068879,9.36685397357528,8.4178586750962,10.5351785703901,-0.389318515726647
"NT","1",2,"M","4",8.82499701180949,9.38815930710013,7.00443136170788,9.41942314186277,8.58380278524653,10.6380665205478,-0.336749347439158
"NT","1",2,"M","5",8.82059993907267,9.37910436981612,6.89424081383704,9.38720988227169,8.45202896762238,10.6149170990228,-0.368962607030239
"NT","1",2,"M","6",8.92668485002959,9.24427221539708,6.94447400128908,9.32942846641379,8.4347309426683,10.5115297084732,-0.426744022888133
"NT","1",2,"M","7",8.60027636431891,9.18366847350353,6.8968777676153,9.19697520249935,8.47257088062015,10.431413823054,-0.559197286802572
"NT","1",2,"M","8",8.8744972004882,9.3884476162628,7.07214202967257,9.51823103314594,8.6077932914323,10.6485826270424,-0.237941456155983
"NT","1",2,"M","9",8.50518858649701,9.1874428298392,6.98276352347611,9.27451440803638,8.44565500118003,10.3738478648566,-0.48165808126555
"NT","2",0,"F","1",9.30649386099745,9.92939806864739,7.73614153552971,10.1538667161157,8.99357494913449,11.0287871476476,0.397694226813773
"NT","2",0,"F","10",9.40934007186582,9.83698510593007,8.25825267458644,10.1372433262884,9.45291371944297,11.1275441098164,0.381070836986467
"NT","2",0,"F","11",9.2609144904649,9.91097219093539,7.68218450905217,10.1028617070769,8.98113426790495,11.1377876745673,0.346689217774982
"NT","2",0,"F","12",9.18056417374132,9.8811653834683,7.50306004146599,10.0886560139927,8.97453477267592,11.0846174910967,0.332483524690764
"NT","2",0,"F","13",9.24752953815974,9.91191121244426,7.51480173092514,10.1558580269302,8.97033050731697,11.176205973918,0.399685537628287
"NT","2",0,"F","14",9.10505132937742,9.90030198728704,7.64122369634265,10.0506628631195,8.92785339912253,11.0539646440359,0.294490373817601
"NT","2",0,"F","15",9.10346674569272,9.9589950579802,7.67958217144216,10.086342618869,8.94964451832949,11.1845276733114,0.330170129567115
"NT","2",0,"F","16",9.23817539062669,9.88729295724705,7.56445503894231,9.99185508913369,8.83912240407512,NA,0.23568259983176
"NT","2",0,"F","17",9.26379841332858,9.95374165468663,7.7635059092032,10.1586121415576,9.04655574728059,11.1652478508032,0.402439652255667
"NT","2",0,"F","18",9.22907771131812,9.93781096445107,7.71088891904854,10.1512167913163,8.77044180834165,11.1622933074922,0.395044302014417
"NT","2",0,"F","19",9.34966578509494,9.87808325446888,7.6908338795172,10.0921289996978,9.01790093320457,11.1478466735031,0.33595651039588
"NT","2",0,"F","2",9.28155982335911,9.83505912043308,7.92990158727553,10.06724054255,9.03173305820461,11.1479838526208,0.311068053248068
"NT","2",0,"F","20",9.27030100383967,9.97506277818656,7.55202585224701,10.1715460826553,9.08543153424888,11.1547697371964,0.415373593353394
"NT","2",0,"F","3",9.14573649311738,9.87641410736319,7.64335932138293,10.0585176106127,8.94221731135293,11.0884945913624,0.302345121310738
"NT","2",0,"F","4",9.2257515214597,9.88993414447333,7.61534652423218,10.1039642486108,8.98411011740831,11.1298522977369,0.347791759308871
"NT","2",0,"F","5",9.24003155260902,9.8925450970953,7.70288744735662,10.0690852359791,8.95034988125524,11.1673343722315,0.312912746677149
"NT","2",0,"F","6",9.2729537158554,9.90592389235779,7.87184762207426,10.1470055750075,9.02973727070226,11.1581460506902,0.390833085705578
"NT","2",0,"F","7",9.23959659014158,9.95211449021175,7.68171408205739,10.1245857687216,9.07452308499649,11.154702648158,0.36841327941965
"NT","2",0,"F","8",9.19614282916135,9.89087564936768,7.7311868700835,10.061215132815,8.97964669587577,11.1396145633143,0.305042643513053
"NT","2",0,"F","9",9.24662865414766,9.84999137998446,7.79948368547079,10.1078797479521,9.01121307013141,11.1872357037939,0.351707258650167
"NT","2",0,"M","1",9.24446246488408,9.79267423626746,7.63037600976863,9.96137103139393,8.95298380306074,10.9269674280215,0.205198542092003
"NT","2",0,"M","10",9.2548394223905,9.82654937637132,7.60058747249824,9.96060909883227,9.03192274517889,10.9591244633863,0.204436609530347
"NT","2",0,"M","11",9.23517740143785,9.69447543349016,7.60482568170731,9.91251275660684,8.96703117879318,10.9551385766429,0.156340267304909
"NT","2",0,"M","12",9.09648363073637,9.73508395193578,7.76476497781875,9.93646151157193,8.94292631405999,10.9702542687569,0.180289022270008
"NT","2",0,"M","13",9.19711236080272,9.77815767473387,7.35483066308081,9.94382297605815,8.81830125840668,10.8269985112349,0.187650486756221
"NT","2",0,"M","14",9.01001126424967,9.73703169681319,7.49144570294665,9.85722203330148,8.76616470983269,10.8651318161152,0.101049543999549
"NT","2",0,"M","15",9.17262528271559,9.74099771369733,7.60594183351744,9.92010237616308,8.94318256007392,10.9415379781239,0.163929886861155
"NT","2",0,"M","16",9.15364528959953,9.74306901872644,7.54504546074574,9.87566878751325,8.91404055340358,10.9101608524338,0.119496298211326
"NT","2",0,"M","17",9.13947896507936,9.80381940194578,7.58634623571294,9.90580081508215,8.93920835648322,10.903310441733,0.149628325780224
"NT","2",0,"M","18",9.00639461022793,9.70150872123251,7.54375174424998,9.82618582933142,8.75684049234094,10.8907965074464,0.0700133400294902
"NT","2",0,"M","19",NA,9.84566410989616,7.50925954063809,10.0101439803011,8.92446641396965,10.9707998875759,0.253971490999197
"NT","2",0,"M","2",9.16959962194281,9.78458560097988,7.40735370149894,9.84814965438425,8.89549791220618,10.9457656479454,0.0919771650823265
"NT","2",0,"M","20",9.18690884443812,9.75502802215741,7.48221551089089,9.94659936386747,9.03575727191929,10.7209464082896,0.190426874565546
"NT","2",0,"M","3",9.27898769681144,9.80220330024287,7.63373076998055,9.95302711959397,9.0416045956334,10.9490039671058,0.196854630292041
"NT","2",0,"M","4",9.17273222840621,9.81300691502777,7.63316317352047,9.88230882421323,9.03963262497068,10.9451655639806,0.126136334911306
"NT","2",0,"M","5",9.24248795905002,9.78291733700553,7.49144570294665,9.92304084224844,8.93612737496668,10.9578663125509,0.166868352946512
"NT","2",0,"M","6",9.14335157878483,9.80375635385036,7.384024548075,9.89926264837819,8.89663005405336,10.9441730407818,0.143090159076261
"NT","2",0,"M","7",9.14038746773894,9.75427940362816,7.51008413135315,9.92771840289492,8.90153698403169,10.9070492826347,0.17154591359299
"NT","2",0,"M","8",9.20019498025847,9.84238527270844,7.51963557167085,10.0178776391955,8.88453053654727,10.9868378866962,0.261705149893562
"NT","2",0,"M","9",9.10945463656433,9.76701190515885,7.67450786358465,9.91905503552518,9.00102589666209,10.9367736676532,0.162882546223257
"NT","2",1,"F","1",9.02774900086999,9.71607638840412,7.46324155128925,9.89139844227083,8.78917250344159,10.9539459358376,0.135225952968902
"NT","2",1,"F","10",9.06932752039513,9.70360528056725,7.42986036683408,9.8209856634051,8.870953794447,10.9687005322724,0.0648131741031701
"NT","2",1,"F","11",9.08837751785026,9.74058058619659,7.43504886122978,9.88783121181779,8.83242140163838,11.0067272101138,0.131658722515866
"NT","2",1,"F","12",8.92337802320363,9.6188148755016,7.26095822930553,9.76714741025502,8.68495821433224,10.9454023616171,0.010974920953096
"NT","2",1,"F","13",9.04566234019175,9.66663497938417,7.42022628132006,9.85002336392049,8.70393671527203,10.9824226995578,0.0938508746185658
"NT","2",1,"F","14",9.15133005491137,9.76693490795646,7.70288744735662,10.0066450455088,8.87396538615532,10.8901292815462,0.250472556206919
"NT","2",1,"F","15",9.07056079159451,9.69874085180781,7.53944538215861,9.9547235629548,8.8390052132654,11.0257476904776,0.198551073652871
"NT","2",1,"F","16",9.22273655871459,9.73554988786686,7.63525676703965,10.0705308460799,8.91558618307041,11.0740526649003,0.314358356777943
"NT","2",1,"F","17",9.36826358748914,9.76287905124474,8.12553252153185,9.91468847388741,9.38554989285285,11.0977037103356,0.158515984585481
"NT","2",1,"F","18",9.04255649498447,9.67917635925549,7.42022628132006,9.9154278043873,8.83356882851462,10.96724430978,0.159255315085375
"NT","2",1,"F","19",8.77650643393877,9.49239230680734,7.34347481820291,9.61438826848603,8.46930376632641,10.7883215353302,-0.141784220815895
"NT","2",1,"F","2",9.08482876645853,9.71281841961873,7.48874409592893,9.84759638667355,8.80250382790144,10.9209939559065,0.0914238973716195
"NT","2",1,"F","20",9.14038271267002,9.77455921233725,7.59253238866383,9.99915234304434,8.89584159145196,10.9795775927573,0.242979853742417
"NT","2",1,"F","3",9.0419100863209,9.71763569173219,7.42582406894081,9.93324017153684,8.69345490965936,11.0126658659939,0.17706768223491
"NT","2",1,"F","4",9.03236354289689,9.702011400191,7.4860374203585,9.8589250791075,8.75136510282566,10.9376276443438,0.102752589805574
"NT","2",1,"F","5",9.08947640250453,9.69270282385716,7.5014023325378,9.87660537258904,8.81737362170301,10.9566799760984,0.120432883287114
"NT","2",1,"F","6",8.96356841912732,9.63069423514296,7.57221684138856,9.83722273992361,8.63837126968559,10.896363996097,0.0810502506216828
"NT","2",1,"F","7",9.16343092644408,9.73787102771579,7.67169423330817,9.9667737710997,8.85241433496902,11.1038813433708,0.21060128179777
"NT","2",1,"F","8",9.1599262468064,9.66941564514309,7.63240603070482,10.0217651160691,8.94531254639917,11.0667652394336,0.265592626767162
"NT","2",1,"F","9",9.16380525501057,9.76251145611417,7.45558765520467,9.95384988671384,8.8919662350466,11.0503187298934,0.197677397411914
"NT","2",1,"M","1",8.94724370149843,9.58634274503599,7.35928272183298,9.68740443517512,8.7833376290413,10.8124325411857,-0.0687680541268101
"NT","2",1,"M","10",9.03922974650109,9.66178652465824,7.40204859254576,9.79730489953064,8.77941624047624,10.8051502745334,0.0411324102287089
"NT","2",1,"M","11",9.16539506875589,9.68178269554873,7.48221551089089,9.846110249681,8.88438858566871,10.8641949483217,0.089937760379069
"NT","2",1,"M","12",8.96133065637331,9.55535720580614,7.29867067138275,9.69043771581953,8.72681695121999,10.7668532864351,-0.0657347734824008
"NT","2",1,"M","13",8.95647203056656,9.59507785702421,7.27878034600933,9.71043416681598,8.69759085122172,10.7751412048286,-0.0457383224859473
"NT","2",1,"M","14",9.05518210774539,9.66045083545424,7.50797754445998,9.73347405597517,8.79324291955795,10.8499695723488,-0.0226984333267524
"NT","2",1,"M","15",9.14251141582549,9.71269690204227,7.49037163642121,9.93342130568187,8.87494880280603,10.9065517027786,0.17724881637994
"NT","2",1,"M","16",9.00656678915338,9.64932297589088,7.38296388465002,9.76342563718392,8.81305464489968,10.8231275232915,0.0072531478819986
"NT","2",1,"M","17",9.1187232321607,9.69289088206718,7.46706849195751,9.85717863575424,8.93903341477776,10.8961767407109,0.101006146452313
"NT","2",1,"M","18",8.8784767206432,9.52870282913312,7.26572654961041,9.55806161509761,8.59855368534454,10.6669040442076,-0.198110874204318
"NT","2",1,"M","19",9.10017011562747,9.72312923164686,7.46906903586785,9.88972483769648,8.86165039252769,10.9115936296529,0.133552348394554
"NT","2",1,"M","2",9.07029625137478,9.64316804994213,7.48307069914506,9.74237682552417,8.82935122847152,10.7818935049893,-0.0137956637777599
"NT","2",1,"M","20",9.09693944384579,9.72624997923429,7.29776706358943,9.85908978335175,8.7785793554615,10.8490460799536,0.102917294049821
"NT","2",1,"M","3",9.11693613417317,9.6203021725248,7.52942923975081,9.83507087204166,8.78732127170698,10.899754320914,0.0788983827397356
"NT","2",1,"M","4",9.08746525143747,9.69388912548784,7.48096932954932,9.82995281341544,8.86197339342575,10.8593786927427,0.0737803241135175
"NT","2",1,"M","5",9.12746254863024,9.68475607720745,7.50616312108362,9.80843244268893,8.86226172598878,10.8664245865513,0.0522599533870078
"NT","2",1,"M","6",9.1450541370219,9.63257507024975,7.42909760852561,9.91856989799575,8.72373551474101,10.8537678483792,0.162397408693826
"NT","2",1,"M","7",8.97571851595679,9.58837637817821,7.48525887197229,9.80889622738476,8.7517760117623,10.8064064996819,0.052723738082836
"NT","2",1,"M","8",9.15438952472113,9.70498200550333,7.47303161371585,9.78090249951463,8.8556733798305,10.8880804406437,0.0247300102127017
"NT","2",1,"M","9",9.17032170204022,9.64280892803976,7.52935661514579,9.80724687011563,8.8672924940731,10.8509171734699,0.0510743808137004
"NT","2",2,"F","1",8.39197074142007,9.44875718794612,7.17451194245732,9.61314158371153,8.50310441820068,10.6209668668013,-0.143030905590393
"NT","2",2,"F","10",8.89099435410984,9.57219216598529,7.39810862346182,9.81527532032807,8.6391118279772,10.9527929240941,0.0591028310261414
"NT","2",2,"F","11",8.82506801349302,9.46355705025542,7.20356689311213,9.71583389129948,8.59174665815942,10.6945321080975,-0.0403385980024478
"NT","2",2,"F","12",8.63273732958129,9.26984899221862,7.108045094803,9.55386922352186,8.52152076964652,10.6179528378705,-0.202303265780063
"NT","2",2,"F","13",8.76820329797805,9.35024559934889,7.18507982828132,9.62156993965095,8.42842791680639,10.6790601581326,-0.134602549650975
"NT","2",2,"F","14",8.85047978465059,9.38582267924978,7.18046243187487,9.46221475180938,8.58312424026055,NA,-0.293957737492544
"NT","2",2,"F","15",8.79495366715404,9.45413080256905,7.28124934008174,9.6279633396966,8.52430751565294,10.6997899120663,-0.128209149605331
"NT","2",2,"F","16",8.59041759127652,9.34371437729102,7.16536235495353,9.37324104454558,8.32395397073312,10.6222085131568,-0.382931444756343
"NT","2",2,"F","17",8.72017034511759,9.33178737125072,7.27878034600933,9.55973018853677,8.4342267818177,NA,-0.196442300765158
"NT","2",2,"F","18",8.76141120020275,9.45800866305415,7.37548500592447,9.69596119135968,8.54379488682924,10.746799884687,-0.0602112979422458
"NT","2",2,"M","21",8.61373766083807,9.28992200025966,6.85342415015539,9.38915613146659,8.38469910992593,10.5021814709561,-0.367016357835338
"NT","2",2,"F","2",8.86311485280085,9.54635596219386,7.25177906309897,9.61706636513862,8.59948100515159,10.7146351655888,-0.139106124163307
"NT","2",2,"F","20",8.85044490408579,9.52477387901271,NA,9.6509460680976,8.62323474705534,10.7202737382901,-0.10522642120433
"NT","2",2,"F","3",8.75147095419718,9.42911317905343,7.12117326878947,9.63753937145931,8.55493986924142,10.7473884986074,-0.118633117842615
"NT","2",2,"F","4",8.62027830600965,9.36926207666938,7.20494983079822,9.50283813731505,8.42237101773843,10.6196832202466,-0.253334351986881
"NT","2",2,"F","5",8.83567888716862,9.45013891441677,7.00003570572504,9.68485388903016,8.60549409855116,10.7435683817703,-0.0713186002717681
"NT","2",2,"F","6",9.11606109815707,9.69454991965716,7.46802364305854,9.90718762406876,8.8261444441859,11.0328631216512,0.151015134766832
"NT","2",2,"F","7",8.79333364615563,9.34574077671756,6.98308172993423,9.60488426669859,8.51379630967361,10.6629422398091,-0.151288222603339
"NT","2",2,"F","8",9.07057077329461,9.54320875650757,6.87420558464601,9.87040060448463,9.2609144904649,10.9020348938342,0.114228115182703
"NT","2",2,"F","9",8.70958192105373,9.29941188909149,7.05654344056828,9.47516342017285,8.52927672385748,10.626298890096,-0.281009069129071
"NT","2",2,"M","1",8.60503244164646,9.26313911514227,6.92581333425105,9.28097329883991,8.45576344868344,10.4845754244141,-0.475199190462021
"NT","2",2,"M","10",8.82778120818436,9.39181895656852,6.99543735351122,9.47087396340424,8.57813378735281,10.6165007193126,-0.285298525897687
"NT","2",2,"M","11",8.75395312049687,9.26969249365587,6.74399872846794,9.40328159245103,8.4604484690118,10.5641998452434,-0.352890896850898
"NT","2",2,"M","12",8.90987914714866,9.46440817313832,7.16644618890393,9.5688535729655,8.56126897241634,10.7272412425616,-0.187318916336427
"NT","2",2,"M","13",8.42668214274208,9.35836315567158,6.79413783918115,9.33135005651919,8.24833279346584,10.5507455387692,-0.424822432782733
"NT","2",2,"M","14",8.54493769533694,9.3862638421883,NA,9.55191860701448,8.56091374080262,10.6791239880769,-0.204253882287443
"NT","2",2,"M","15",8.76033485750749,9.43088711858061,7.20196393893599,9.40640892006034,8.56021723301035,10.6557328935161,-0.349763569241585
"NT","2",2,"M","16",8.74074682439202,9.30043788961825,6.95281593920916,9.54430171551944,8.47842106840488,10.5456595699127,-0.211870773782483
"NT","2",2,"M","17",8.52373893140307,9.28249518149225,6.89548100783576,9.33291128652807,8.32819329651865,10.5155626697422,-0.423261202773858
"NT","2",2,"M","18",8.72151228949538,9.3929449796519,7.0229545953144,9.46565735023401,8.5829702990499,10.5800177488263,-0.290515139067915
"NT","2",2,"M","19",8.64130434339063,9.18846421667366,6.97587307738687,9.35279647979704,8.4105037694927,10.4634620277072,-0.403376009504886
"NT","2",2,"M","2",8.82000037810536,9.40536854964587,6.84912463616693,9.50143935576088,8.52931303862788,10.6139534211528,-0.254733133541043
"NT","2",2,"M","20",8.7667870618075,9.3524599069113,7.20356689311213,9.4601018106292,8.57622275590512,10.5074706944669,-0.296070678672724
"NT","2",2,"M","3",8.5215061651788,9.27350015018821,6.84593239349356,9.26595321984929,8.38637611667235,10.4961037792202,-0.490219269452641
"NT","2",2,"M","4",8.67951672558403,9.36030377505016,6.92039593841002,9.40618745917958,8.52465730230537,10.6214149365206,-0.349985030122342
"NT","2",2,"M","5",8.71615614828008,9.37259348809427,6.87184762207426,9.43210349567324,8.37478186922613,10.5821845931897,-0.324068993628687
"NT","2",2,"M","6",8.96221326580919,9.57754388599655,7.0883627289413,9.62273788912787,8.58231236514637,10.7363601949276,-0.133434600174059
"NT","2",2,"M","7",NA,9.52111909290475,7.2023101821028,9.60355345617487,8.63475053101209,10.7460563578706,-0.152619033127058
"NT","2",2,"M","8",8.58399160182708,9.35668599314732,6.91919915924271,9.38114608785367,8.44702432225926,10.5056279468352,-0.37502640144826
"NT","2",2,"M","9",8.81304271257974,9.45615317522201,7.10961980302653,9.43626173596778,8.55739222042422,10.6542633801475,-0.319910753334144
"NT","3",0,"F","1",9.23499928324228,9.84678648612287,7.71054306420589,10.0641908802578,9.00202587584576,11.1428793440038,0.308018390955844
"NT","3",0,"F","10",9.27722426434461,9.75459940016073,7.64372166090033,10.0777993230687,8.99394867500973,11.1127228724807,0.321626833766762
"NT","3",0,"F","11",9.20824715098805,9.65887160301785,7.67289135420774,10.0668327920539,8.97690128876268,11.1124974636882,0.310660302751982
"NT","3",0,"F","12",9.24493134486814,9.8399102650961,7.72618978476754,10.0703037390292,8.89549791220618,11.0940882463474,0.314131249727247
"NT","3",0,"F","13",9.16781849945885,9.88434599768145,7.47806741411614,10.0999720780708,9.01468798727487,11.1493820987934,0.343799588768878
"NT","3",0,"F","14",9.24650054162104,9.81441428286498,7.63771117922122,10.1770429727928,8.96091607413176,11.0934718925911,0.420870483490848
"NT","3",0,"M","21",9.17663728605858,9.76076177914477,7.43504886122978,9.95103321175125,8.89935256673285,10.963138349617,0.194860722449326
"NT","3",0,"M","22",9.13361943054203,9.77891844402175,7.5742176689056,9.86601919258734,9.01993899640447,10.8840293875648,0.109846703285418
"NT","3",0,"F","17",9.27515553653169,9.87995268775582,7.6035017159525,10.0421111657184,8.98249829780372,11.1207238444035,0.285938676416434
"NT","3",0,"F","18",9.21553712746741,9.88689338584627,7.65818097514276,10.0613381984815,8.96616224369772,11.1314715762706,0.305165709179613
"NT","3",0,"F","19",9.24522321204759,9.83910775574449,7.72618978476754,10.0574251003002,9.00723444032002,11.1125629085787,0.301252610998308
"NT","3",0,"F","2",9.18902980903401,9.8237361501017,7.74476208236929,10.0685605632663,8.96251452101587,11.1470434408948,0.312388073964364
"NT","3",0,"F","20",9.23297609896141,9.76474647006227,7.67218109461416,10.0884366719701,8.9511308039778,11.1766871337189,0.332264182668208
"NT","3",0,"M","23",9.21401520422006,9.6755418736104,7.58525673453624,9.82921259245654,8.96335340039772,10.9635926067291,0.0730401031546126
"NT","3",0,"F","4",9.2847642439885,9.87260636790711,7.59680815435427,10.093480488976,8.92901549713869,11.1632753175564,0.337307999674024
"NT","3",0,"F","5",9.26529490587898,9.83918685496303,7.49766550843728,10.0713616034992,8.98478823992917,11.1361098989261,0.315189114197278
"NT","3",0,"F","6",9.2618327277629,9.77352942950324,7.69490610467844,10.0091704456232,9.03358784375408,11.1118865015067,0.252997956321249
"NT","3",0,"F","7",9.20291590776335,9.77391874930972,7.74215750953455,9.96014581946248,9.00591448772666,11.102141673298,0.203973330160556
"NT","3",0,"F","8",9.11498712437324,9.8468243693054,7.72496000075141,10.0372187724045,8.95873351578775,11.0933564504606,0.281046283102564
"NT","3",0,"F","9",9.28357633757563,9.75825102881518,7.59493559600274,10.0161917075639,8.92429519878538,11.1061984565769,0.260019218261965
"NT","3",0,"M","1",9.14150922593215,9.71824110166743,7.30559090081827,9.83045099533907,8.84604319172633,10.9255912341972,0.0742785060371443
"NT","3",0,"M","10",9.01534152037497,9.7983510068926,7.41621003311175,9.81516213366793,8.91249326605206,10.937939548238,0.0589896443660081
"NT","3",0,"M","11",9.18508904828228,9.76782166681743,7.52649229215687,9.89004161453237,9.03268124377205,10.9734568283226,0.133869125230445
"NT","3",0,"M","12",9.15666224542255,9.73706314123092,7.60376384729788,9.90310727060746,8.96748153177438,10.9703559192751,0.14693478130553
"NT","3",0,"M","13",9.18695948946805,9.77218592944567,7.50009850938108,9.88869200164924,9.06024279615627,10.9815059213725,0.132519512347313
"NT","3",0,"M","14",9.10850699293394,9.69173945178169,7.58016148842226,9.88832396358699,8.90040307219524,10.9399311328342,0.132151474285063
"NT","3",0,"M","15",9.18902980903401,9.70330595856331,7.49643260707272,9.87315299019694,8.90615882891334,10.9682505597141,0.116980500895016
"NT","3",0,"M","16",9.18156733428101,9.73538304972669,7.4840902610584,9.89343975846825,8.87666817056637,10.9269784543333,0.137267269166323
"NT","3",0,"M","17",9.24869014244856,9.71999217334248,7.48525887197229,9.93612463582226,8.89244628342998,10.9175464158935,0.17995214652033
"NT","3",0,"M","18",9.18608446172386,9.76371891714078,7.58525673453624,9.88405352620876,8.96605493145637,10.9492211349789,0.127881036906835
"NT","3",0,"M","19",9.19156535028615,9.69252447014846,7.45217454850385,9.87467442837689,8.83502092704409,10.9472314699194,0.118501939074964
"NT","3",0,"M","2",9.28708558356574,9.77269832476889,7.43977061269856,9.90265038136568,8.90306242898759,10.9821109807392,0.146477892063754
"NT","3",0,"M","20",9.25328367159021,9.74662184803245,7.34289640818317,9.88452485878028,8.94830337792012,10.9992886835609,0.128352369478355
"NT","3",0,"M","3",9.18355772059754,9.67726030098897,7.61702877622309,9.79747377511175,8.90827153805942,10.9022732686796,0.041301285809821
"NT","3",0,"M","4",9.19241412804374,9.71454733693404,7.48277069081748,9.88675733628642,8.92999511782955,10.9091146398247,0.130584846984497
"NT","3",0,"M","5",9.20588165608494,9.74060567998188,7.47531045525618,9.8668586055775,8.96461617676585,10.9395376813529,0.11068611627557
"NT","3",0,"M","6",9.27047916181538,9.73703169681319,7.37819735541652,9.85482453372041,8.95833976493059,10.9612647080762,0.0986520444184826
"NT","3",0,"M","7",9.16959962194281,9.69065204739232,7.5249487264132,9.85537503692587,8.92303531403521,10.9752440688424,0.0992025476239426
"NT","3",0,"M","8",9.15080613622716,9.6853754401164,7.50918589354294,9.89677643538986,8.91754086658617,10.8749345137592,0.14060394608793
"NT","3",0,"M","9",9.22853655280324,9.64563585234806,7.34355742927852,9.89827036444879,9.04526114226452,10.9583060483898,0.142097875146865
"NT","3",1,"F","1",9.09959793294429,9.7630674460569,7.53518399542557,9.87127185428004,8.79333364615563,10.9788039434704,0.115099364978109
"NT","3",1,"F","10",8.72513121906739,9.79539764627501,7.55464016852109,9.79808879761334,8.6368283414416,NA,0.0419163083114107
"NT","3",1,"F","11",9.21054989344525,9.73378924552139,7.67666039575043,9.98147672349409,9.00953234404695,11.0618918641074,0.225304234192166
"NT","3",1,"F","12",9.17749488938498,9.75327234955352,7.54847537641325,9.90891088885246,8.85483902333842,10.9825367585488,0.152738399550532
"NT","3",1,"F","13",9.1733830312364,9.73264793266619,7.71722769334402,9.9297750362855,8.90277092448066,11.0012314463564,0.173602546983574
"NT","3",1,"F","14",9.01881686601822,9.62473109303034,7.29665809211604,9.88147551044488,8.727260237763,10.9561722121733,0.125303021142953
"NT","3",1,"F","15",9.26693359431321,9.81786129997196,7.6111803284402,10.0596570679572,8.99183137076123,11.1459946617806,0.303484578655237
"NT","3",1,"F","16",9.24855338971288,9.84324438853106,7.82739729670302,9.98009844240321,8.96795853814677,11.1002116756141,0.223925953101279
"NT","3",1,"F","17",9.23372063983783,9.75250726466328,7.46929619497222,10.0020520440038,8.9157250974262,11.1177538854713,0.245879554701917
"NT","3",1,"F","18",9.15269795426696,9.73503986912373,7.50487836920813,9.92628776889012,8.88849950114313,11.0849201859716,0.17011527958819
"NT","3",1,"F","19",9.15610733557714,9.71867110702575,7.48033832135692,9.86137347704598,8.90693049405052,11.004006771239,0.10520098774405
"NT","3",1,"F","2",9.05315790281188,9.74846986047187,7.34213585931181,9.90178666169428,8.78013056836619,10.9371049173402,0.145614172392357
"NT","3",1,"F","20",9.19453618025688,9.79850168031878,7.66153804089988,10.0216747684665,8.95235556713384,11.0826898740321,0.265502279164554
"NT","3",1,"F","3",9.25141807567402,9.80834266068556,7.42370009261553,10.0640003754992,9.04861456726655,11.1670169765907,0.307827886197316
"NT","3",1,"F","4",9.13064002310936,9.770054622324,7.62636170236186,9.98743939274068,8.8782372322737,11.0795388180677,0.231266903438756
"NT","3",1,"F","5",9.23138318581779,9.78497194901414,7.71457288763964,10.0220954819844,8.99568444119535,11.1121192795138,0.265922992682462
"NT","3",1,"F","6",9.03350591463144,9.7515923623841,7.58289332228433,9.96507802306214,8.78508448764345,11.0737178015988,0.208905533760216
"NT","3",1,"F","7",9.05940309470752,9.61478191483703,7.48874409592893,9.90254104285296,8.86392140059212,10.9057476648307,0.146368553551035
"NT","3",1,"F","8",9.22841129711286,9.8090009323303,7.71457288763964,9.93397005819781,8.92945035471413,11.1016911643593,0.177797568895887
"NT","3",1,"F","9",9.12046955036525,9.72223044821534,7.46395607662773,9.88987474969014,8.82312604213454,10.9549520380295,0.133702260388217
"NT","3",1,"M","1",9.03453481147983,9.7099119857236,7.63947523570953,9.76903084450218,8.80869876309514,10.8971732792929,0.0128583552002564
"NT","3",1,"M","2",9.10463219346545,9.69957693385474,7.52192963473033,9.7557576289979,8.88966543429547,10.895369715786,-0.0004148603040246
"NT","3",1,"M","3",9.21645312005213,9.68916405956345,7.5449736180343,9.76535710069871,8.93833890564644,10.8886467097233,0.00918461139678861
"NT","3",1,"M","4",9.14945534229858,9.6222953373236,7.50002439313107,9.76519367439385,8.88839757871088,10.8817372171233,0.00902118509192285
"NT","3",1,"M","10",9.13620647160264,9.57108133579925,7.3791003399023,9.67814822727056,8.78425088518839,10.7517946866607,-0.0780242620313665
"NT","3",1,"M","11",9.10209040295219,9.65818429626012,7.53372211488844,9.79336993519721,8.93404412379895,10.8952105109678,0.0371974458952877
"NT","3",1,"M","12",9.05253138878794,9.70311925317836,7.42842791680639,9.74417083120992,8.94633012493834,10.9115030778915,-0.0120016580920037
