Initials,Treatment,Replicate,Generation,Cohort,Sex,Individual,Trait,length,scale,scale_mm,length_mm,NewTrait,Cohort0
AW,SCT,4,35,3,M,7,L,250.282,1.86e-6,0.0018599999999999999,0.46552452,tibia,2
AW,SCT,4,35,3,M,6,L,278.173,1.86e-6,0.0018599999999999999,0.5174017799999999,femur,2
AW,SCT,4,35,3,M,6,L,231.355,1.86e-6,0.0018599999999999999,0.43032029999999993,tibia,2
AW,SCT,4,35,3,M,5,L,299.174,1.86e-6,0.0018599999999999999,0.5564636399999999,femur,2
AW,SCT,4,35,3,M,5,L,243.666,1.86e-6,0.0018599999999999999,0.45321875999999994,tibia,2
AW,SCT,4,35,3,M,4,L,275.436,1.86e-6,0.0018599999999999999,0.51231096,femur,2
AW,SCT,4,35,3,M,4,L,235.228,1.86e-6,0.0018599999999999999,0.43752408,tibia,2
AW,SCT,4,35,3,M,3,L,293.293,1.86e-6,0.0018599999999999999,0.5455249799999999,femur,2
AW,SCT,4,35,3,M,3,L,248.05,1.86e-6,0.0018599999999999999,0.461373,tibia,2
AW,SCT,4,35,3,M,2,L,262.945,1.86e-6,0.0018599999999999999,0.48907769999999995,femur,2
AW,SCT,4,35,3,M,2,L,218.103,1.86e-6,0.0018599999999999999,0.40567158,tibia,2
AW,SCT,4,35,3,M,1,L,288.444,1.86e-6,0.0018599999999999999,0.53650584,femur,2
AW,SCT,4,35,3,M,1,L,227.482,1.86e-6,0.0018599999999999999,0.42311652,tibia,2
AW,SCT,4,35,3,M,20,L,278.742,1.86e-6,0.0018599999999999999,0.51846012,femur,2
AW,SCT,4,35,3,M,20,L,224.199,1.86e-6,0.0018599999999999999,0.41701014,tibia,2
AW,UCT,1,35,1,F,19,L,396.732,1.48e-6,0.00148,0.58716336,femur,0
AW,UCT,1,35,1,F,19,L,322.49,1.48e-6,0.00148,0.4772852,tibia,0
AW,UCT,1,35,1,F,18,L,411.874,1.48e-6,0.00148,0.60957352,femur,0
AW,UCT,1,35,1,F,18,L,377.345,1.48e-6,0.00148,0.5584706,tibia,0
AW,UCT,1,35,1,F,17,L,378.747,1.48e-6,0.00148,0.56054556,femur,0
AW,UCT,1,35,1,F,17,L,321.596,1.48e-6,0.00148,0.47596208,tibia,0
AW,UCT,1,35,1,F,16,L,399.112,1.48e-6,0.00148,0.5906857600000001,femur,0
AW,UCT,1,35,1,F,16,L,330.491,1.48e-6,0.00148,0.48912668,tibia,0
AW,UCT,1,35,1,F,15,L,374.562,1.48e-6,0.00148,0.55435176,femur,0
AW,UCT,1,35,1,F,15,L,314.111,1.48e-6,0.00148,0.46488428,tibia,0
AW,UCT,1,35,1,F,14,L,412.335,1.48e-6,0.00148,0.6102558,femur,0
AW,UCT,1,35,1,F,14,L,337.769,1.48e-6,0.00148,0.49989812,tibia,0
AW,UCT,1,35,1,F,13,L,404.317,1.48e-6,0.00148,0.59838916,femur,0
AW,UCT,1,35,1,F,13,L,317.819,1.48e-6,0.00148,0.47037212,tibia,0
AW,UCT,1,35,1,F,12,L,419.297,1.48e-6,0.00148,0.62055956,femur,0
AW,UCT,1,35,1,F,12,L,344.819,1.48e-6,0.00148,0.5103321200000001,tibia,0
AW,UCT,1,35,1,F,11,L,410.395,1.48e-6,0.00148,0.6073845999999999,femur,0
AW,UCT,1,35,1,F,11,L,334.773,1.48e-6,0.00148,0.49546404000000005,tibia,0
AW,UCT,1,35,1,F,10,L,405.031,1.48e-6,0.00148,0.59944588,femur,0
AW,UCT,1,35,1,F,10,L,336.786,1.48e-6,0.00148,0.49844328,tibia,0
AW,UCT,1,35,1,F,9,L,381.849,1.48e-6,0.00148,0.56513652,femur,0
AW,UCT,1,35,1,F,9,L,304.105,1.48e-6,0.00148,0.4500754,tibia,0
AW,UCT,1,35,1,F,8,L,435.588,1.48e-6,0.00148,0.6446702400000001,femur,0
AW,UCT,1,35,1,F,8,L,326.792,1.48e-6,0.00148,0.48365215999999994,tibia,0
AW,UCT,1,35,1,F,7,L,415.13,1.48e-6,0.00148,0.6143924,femur,0
AW,UCT,1,35,1,F,7,L,346.227,1.48e-6,0.00148,0.51241596,tibia,0
AW,UCT,1,35,1,F,6,L,397.575,1.48e-6,0.00148,0.588411,femur,0
AW,UCT,1,35,1,F,6,L,324.077,1.48e-6,0.00148,0.47963395999999997,tibia,0
AW,UCT,1,35,1,F,5,L,408.78,1.48e-6,0.00148,0.6049943999999999,femur,0
AW,UCT,1,35,1,F,5,L,353.142,1.48e-6,0.00148,0.52265016,tibia,0
AW,UCT,1,35,1,F,4,L,406.356,1.48e-6,0.00148,0.60140688,femur,0
AW,UCT,1,35,1,F,4,L,324.617,1.48e-6,0.00148,0.48043316,tibia,0
AW,UCT,1,35,1,F,3,L,422.885,1.48e-6,0.00148,0.6258698,femur,0
AW,UCT,1,35,1,F,3,L,351.001,1.48e-6,0.00148,0.5194814799999999,tibia,0
AW,UCT,1,35,1,F,2,L,424.125,1.48e-6,0.00148,0.627705,femur,0
AW,UCT,1,35,1,F,2,L,353.362,1.48e-6,0.00148,0.52297576,tibia,0
AW,UCT,1,35,1,F,1,L,416.358,1.48e-6,0.00148,0.61620984,femur,0
AW,UCT,1,35,1,F,1,L,343.926,1.48e-6,0.00148,0.5090104799999999,tibia,0
AW,UCT,1,35,1,F,20,L,382.604,1.48e-6,0.00148,0.56625392,femur,0
AW,UCT,1,35,1,F,20,L,336.381,1.48e-6,0.00148,0.49784387999999996,tibia,0
AW,UCT,1,35,1,M,19,L,391.429,1.48e-6,0.00148,0.57931492,femur,0
AW,UCT,1,35,1,M,19,L,326.038,1.48e-6,0.00148,0.48253624,tibia,0
AW,UCT,1,35,1,M,18,L,400.656,1.48e-6,0.00148,0.59297088,femur,0
AW,UCT,1,35,1,M,18,L,323.076,1.48e-6,0.00148,0.47815248000000005,tibia,0
AW,UCT,1,35,1,M,17,L,392.852,1.48e-6,0.00148,0.58142096,femur,0
AW,UCT,1,35,1,M,17,L,328.811,1.48e-6,0.00148,0.48664028,tibia,0
AW,UCT,1,35,1,M,16,L,404.476,1.48e-6,0.00148,0.59862448,femur,0
AW,UCT,1,35,1,M,16,L,329.524,1.48e-6,0.00148,0.48769552,tibia,0
AW,UCT,1,35,1,M,15,L,332.291,1.48e-6,0.00148,0.49179068,femur,0
AW,UCT,1,35,1,M,15,L,292.72,1.48e-6,0.00148,0.43322560000000004,tibia,0
AW,UCT,1,35,1,M,14,L,411.76,1.48e-6,0.00148,0.6094048,femur,0
AW,UCT,1,35,1,M,14,L,337.343,1.48e-6,0.00148,0.49926764,tibia,0
AW,UCT,1,35,1,M,13,L,408.483,1.48e-6,0.00148,0.60455484,femur,0
AW,UCT,1,35,1,M,13,L,315.387,1.48e-6,0.00148,0.46677276,tibia,0
AW,UCT,1,35,1,M,12,L,393.162,1.48e-6,0.00148,0.58187976,femur,0
AW,UCT,1,35,1,M,12,L,307.327,1.48e-6,0.00148,0.45484396,tibia,0
AW,UCT,1,35,1,M,11,L,376.191,1.48e-6,0.00148,0.55676268,femur,0
AW,UCT,1,35,1,M,11,L,316.405,1.48e-6,0.00148,0.46827939999999996,tibia,0
AW,UCT,1,35,1,M,10,L,361.419,1.48e-6,0.00148,0.53490012,femur,0
AW,UCT,1,35,1,M,10,L,312.218,1.48e-6,0.00148,0.46208264000000004,tibia,0
AW,UCT,1,35,1,M,9,L,364.095,1.48e-6,0.00148,0.5388606,femur,0
AW,UCT,1,35,1,M,9,L,319.978,1.48e-6,0.00148,0.47356744,tibia,0
AW,UCT,1,35,1,M,8,L,400.476,1.48e-6,0.00148,0.59270448,femur,0
AW,UCT,1,35,1,M,8,L,328.536,1.48e-6,0.00148,0.48623328,tibia,0
AW,UCT,1,35,1,M,7,L,410.162,1.48e-6,0.00148,0.6070397599999999,femur,0
AW,UCT,1,35,1,M,7,L,321.753,1.48e-6,0.00148,0.47619444,tibia,0
AW,UCT,1,35,1,M,6,L,372.11,1.48e-6,0.00148,0.5507228,femur,0
AW,UCT,1,35,1,M,6,L,316.722,1.48e-6,0.00148,0.46874856,tibia,0
AW,UCT,1,35,1,M,5,L,403.387,1.48e-6,0.00148,0.59701276,femur,0
AW,UCT,1,35,1,M,5,L,331.023,1.48e-6,0.00148,0.48991404000000005,tibia,0
AW,UCT,1,35,1,M,4,L,387.734,1.48e-6,0.00148,0.5738463199999999,femur,0
AW,UCT,1,35,1,M,4,L,325.358,1.48e-6,0.00148,0.48152984,tibia,0
AW,UCT,1,35,1,M,3,L,403.317,1.48e-6,0.00148,0.59690916,femur,0
AW,UCT,1,35,1,M,3,L,324.484,1.48e-6,0.00148,0.48023631999999994,tibia,0
AW,UCT,1,35,1,M,2,L,430.512,1.48e-6,0.00148,0.63715776,femur,0
AW,UCT,1,35,1,M,2,L,345.811,1.48e-6,0.00148,0.51180028,tibia,0
AW,UCT,1,35,1,M,1,L,396.449,1.48e-6,0.00148,0.58674452,femur,0
AW,UCT,1,35,1,M,1,L,329.091,1.48e-6,0.00148,0.48705468,tibia,0
AW,UCT,1,35,1,M,20,L,375.709,1.48e-6,0.00148,0.55604932,femur,0
AW,UCT,1,35,1,M,20,L,316.866,1.48e-6,0.00148,0.46896168,tibia,0
AW,UCT,1,35,2,F,19,L,283.298,1.86e-6,0.0018599999999999999,0.52693428,femur,1
AW,UCT,1,35,2,F,19,L,253.332,1.86e-6,0.0018599999999999999,0.47119752,tibia,1
AW,UCT,1,35,2,F,18,L,308.287,1.86e-6,0.0018599999999999999,0.57341382,femur,1
AW,UCT,1,35,2,F,18,L,260.417,1.86e-6,0.0018599999999999999,0.4843756199999999,tibia,1
AW,UCT,1,35,2,F,17,L,318.729,1.86e-6,0.0018599999999999999,0.59283594,femur,1
AW,UCT,1,35,2,F,17,L,257.87,1.86e-6,0.0018599999999999999,0.47963819999999996,tibia,1
AW,UCT,1,35,2,F,16,L,336.923,1.86e-6,0.0018599999999999999,0.6266767799999999,femur,1
AW,UCT,1,35,2,F,16,L,269.874,1.86e-6,0.0018599999999999999,0.50196564,tibia,1
AW,UCT,1,35,2,F,15,L,298.67,1.86e-6,0.0018599999999999999,0.5555262,femur,1
AW,UCT,1,35,2,F,15,L,252.507,1.86e-6,0.0018599999999999999,0.46966302,tibia,1
AW,UCT,1,35,2,F,14,L,320.058,1.86e-6,0.0018599999999999999,0.5953078799999999,femur,1
AW,UCT,1,35,2,F,14,L,261.079,1.86e-6,0.0018599999999999999,0.48560694,tibia,1
AW,UCT,1,35,2,F,13,L,317.345,1.86e-6,0.0018599999999999999,0.5902617,femur,1
AW,UCT,1,35,2,F,13,L,267.367,1.86e-6,0.0018599999999999999,0.49730262000000003,tibia,1
AW,UCT,1,35,2,F,12,L,322.639,1.86e-6,0.0018599999999999999,0.60010854,femur,1
AW,UCT,1,35,2,F,12,L,263.532,1.86e-6,0.0018599999999999999,0.4901695199999999,tibia,1
AW,UCT,1,35,2,F,11,L,296.771,1.86e-6,0.0018599999999999999,0.55199406,femur,1
AW,UCT,1,35,2,F,11,L,248.888,1.86e-6,0.0018599999999999999,0.46293167999999996,tibia,1
AW,UCT,1,35,2,F,10,L,312.314,1.86e-6,0.0018599999999999999,0.58090404,femur,1
AW,UCT,1,35,2,F,10,L,257.078,1.86e-6,0.0018599999999999999,0.4781650799999999,tibia,1
AW,UCT,1,35,2,F,9,L,294.864,1.86e-6,0.0018599999999999999,0.5484470399999999,femur,1
AW,UCT,1,35,2,F,9,L,241.481,1.86e-6,0.0018599999999999999,0.44915466,tibia,1
AW,UCT,1,35,2,F,8,L,322.622,1.86e-6,0.0018599999999999999,0.60007692,femur,1
AW,UCT,1,35,2,F,8,L,266.271,1.86e-6,0.0018599999999999999,0.49526406,tibia,1
AW,UCT,1,35,2,F,7,L,316.968,1.86e-6,0.0018599999999999999,0.58956048,femur,1
AW,UCT,1,35,2,F,7,L,264.698,1.86e-6,0.0018599999999999999,0.4923382799999999,tibia,1
AW,UCT,1,35,2,F,6,L,319.766,1.86e-6,0.0018599999999999999,0.59476476,femur,1
AW,UCT,1,35,2,F,6,L,260.762,1.86e-6,0.0018599999999999999,0.48501732,tibia,1
AW,UCT,1,35,2,F,5,L,316.538,1.86e-6,0.0018599999999999999,0.58876068,femur,1
AW,UCT,1,35,2,F,5,L,247.413,1.86e-6,0.0018599999999999999,0.46018818,tibia,1
AW,UCT,1,35,2,F,4,L,316.716,1.86e-6,0.0018599999999999999,0.58909176,femur,1
AW,UCT,1,35,2,F,4,L,265.452,1.86e-6,0.0018599999999999999,0.49374071999999997,tibia,1
AW,UCT,1,35,2,F,3,L,328.39,1.86e-6,0.0018599999999999999,0.6108053999999999,femur,1
AW,UCT,1,35,2,F,3,L,266.648,1.86e-6,0.0018599999999999999,0.49596528,tibia,1
AW,UCT,1,35,2,F,2,L,309.919,1.86e-6,0.0018599999999999999,0.5764493399999999,femur,1
AW,UCT,1,35,2,F,2,L,249.483,1.86e-6,0.0018599999999999999,0.46403838,tibia,1
AW,UCT,1,35,2,F,1,L,312.64,1.86e-6,0.0018599999999999999,0.5815104,femur,1
AW,UCT,1,35,2,F,1,L,250.17,1.86e-6,0.0018599999999999999,0.46531619999999996,tibia,1
AW,UCT,1,35,2,F,20,L,301.533,1.86e-6,0.0018599999999999999,0.56085138,femur,1
AW,UCT,1,35,2,F,20,L,240.304,1.86e-6,0.0018599999999999999,0.44696544,tibia,1
AW,UCT,1,35,2,M,1,L,303.2,1.86e-6,0.0018599999999999999,0.5639519999999999,femur,1
AW,UCT,1,35,2,M,1,L,255.368,1.86e-6,0.0018599999999999999,0.47498448,tibia,1
AW,UCT,1,35,2,M,20,L,294.727,1.86e-6,0.0018599999999999999,0.5481922199999999,femur,1
AW,UCT,1,35,2,M,20,L,245.931,1.86e-6,0.0018599999999999999,0.45743166,tibia,1
AW,UCT,1,35,2,M,19,L,316.356,1.86e-6,0.0018599999999999999,0.5884221599999999,femur,1
AW,UCT,1,35,2,M,19,L,262.56,1.86e-6,0.0018599999999999999,0.48836159999999995,tibia,1
AW,UCT,1,35,2,M,18,L,300.847,1.86e-6,0.0018599999999999999,0.5595754199999999,femur,1
AW,UCT,1,35,2,M,18,L,249.239,1.86e-6,0.0018599999999999999,0.46358454,tibia,1
AW,UCT,1,35,2,M,17,L,300.563,1.86e-6,0.0018599999999999999,0.55904718,femur,1
AW,UCT,1,35,2,M,17,L,247.164,1.86e-6,0.0018599999999999999,0.45972504,tibia,1
AW,UCT,1,35,2,M,16,L,314.986,1.86e-6,0.0018599999999999999,0.5858739599999999,femur,1
AW,UCT,1,35,2,M,16,L,252.414,1.86e-6,0.0018599999999999999,0.46949003999999994,tibia,1
AW,UCT,1,35,2,M,15,L,323.279,1.86e-6,0.0018599999999999999,0.60129894,femur,1
AW,UCT,1,35,2,M,15,L,253.513,1.86e-6,0.0018599999999999999,0.47153417999999997,tibia,1
AW,UCT,1,35,2,M,14,L,300.761,1.86e-6,0.0018599999999999999,0.55941546,femur,1
AW,UCT,1,35,2,M,14,L,247.121,1.86e-6,0.0018599999999999999,0.45964506,tibia,1
AW,UCT,1,35,2,M,13,L,298.761,1.86e-6,0.0018599999999999999,0.55569546,femur,1
AW,UCT,1,35,2,M,13,L,243.528,1.86e-6,0.0018599999999999999,0.45296207999999993,tibia,1
AW,UCT,1,35,2,M,12,L,309.278,1.86e-6,0.0018599999999999999,0.57525708,femur,1
AW,UCT,1,35,2,M,12,L,243.797,1.86e-6,0.0018599999999999999,0.45346242,tibia,1
AW,UCT,1,35,2,M,11,L,301.425,1.86e-6,0.0018599999999999999,0.5606504999999999,femur,1
AW,UCT,1,35,2,M,11,L,246.587,1.86e-6,0.0018599999999999999,0.45865181999999993,tibia,1
AW,UCT,1,35,2,M,10,L,298.188,1.86e-6,0.0018599999999999999,0.5546296799999999,femur,1
AW,UCT,1,35,2,M,10,L,244.264,1.86e-6,0.0018599999999999999,0.45433104,tibia,1
AW,UCT,1,35,2,M,9,L,301.091,1.86e-6,0.0018599999999999999,0.56002926,femur,1
AW,UCT,1,35,2,M,9,L,246.449,1.86e-6,0.0018599999999999999,0.45839514,tibia,1
AW,UCT,1,35,2,M,8,L,286.273,1.86e-6,0.0018599999999999999,0.5324677800000001,femur,1
AW,UCT,1,35,2,M,8,L,239.266,1.86e-6,0.0018599999999999999,0.44503476,tibia,1
AW,UCT,1,35,2,M,7,L,304.381,1.86e-6,0.0018599999999999999,0.5661486599999999,femur,1
AW,UCT,1,35,2,M,7,L,234.273,1.86e-6,0.0018599999999999999,0.43574778,tibia,1
AW,UCT,1,35,2,M,6,L,305.531,1.86e-6,0.0018599999999999999,0.56828766,femur,1
AW,UCT,1,35,2,M,6,L,248.582,1.86e-6,0.0018599999999999999,0.46236251999999994,tibia,1
AW,UCT,1,35,2,M,5,L,303.275,1.86e-6,0.0018599999999999999,0.5640915,femur,1
AW,UCT,1,35,2,M,5,L,234.472,1.86e-6,0.0018599999999999999,0.43611792,tibia,1
AW,UCT,1,35,2,M,4,L,285.82,1.86e-6,0.0018599999999999999,0.5316251999999999,femur,1
AW,UCT,1,35,2,M,4,L,249.191,1.86e-6,0.0018599999999999999,0.46349525999999996,tibia,1
AW,UCT,1,35,2,M,3,L,305.997,1.86e-6,0.0018599999999999999,0.5691544199999999,femur,1
AW,UCT,1,35,2,M,3,L,252.715,1.86e-6,0.0018599999999999999,0.47004989999999996,tibia,1
AW,UCT,1,35,2,M,2,L,297.311,1.86e-6,0.0018599999999999999,0.55299846,femur,1
AW,UCT,1,35,2,M,2,L,229.105,1.86e-6,0.0018599999999999999,0.42613529999999994,tibia,1
AW,UCT,1,35,3,F,19,L,334.574,1.48e-6,0.00148,0.49516952000000003,femur,2
AW,UCT,1,35,3,F,19,L,274.711,1.48e-6,0.00148,0.40657228,tibia,2
AW,UCT,1,35,3,F,18,L,344.158,1.48e-6,0.00148,0.5093538400000001,femur,2
AW,UCT,1,35,3,F,18,L,298.965,1.48e-6,0.00148,0.4424682,tibia,2
AW,UCT,1,35,3,F,17,L,341.123,1.48e-6,0.00148,0.50486204,femur,2
AW,UCT,1,35,3,F,17,L,277.002,1.48e-6,0.00148,0.40996296,tibia,2
AW,UCT,1,35,3,F,16,L,324.322,1.48e-6,0.00148,0.47999656,femur,2
AW,UCT,1,35,3,F,16,L,288.513,1.48e-6,0.00148,0.42699923999999995,tibia,2
AW,UCT,1,35,3,F,20,L,364.726,1.48e-6,0.00148,0.53979448,femur,2
AW,UCT,1,35,3,F,20,L,295.381,1.48e-6,0.00148,0.43716387999999995,tibia,2
AW,UCT,1,35,3,F,14,L,329.243,1.48e-6,0.00148,0.48727963999999996,femur,2
AW,UCT,1,35,3,F,14,L,278.842,1.48e-6,0.00148,0.41268615999999997,tibia,2
AW,UCT,1,35,3,F,13,L,364.313,1.48e-6,0.00148,0.53918324,femur,2
AW,UCT,1,35,3,F,13,L,299.767,1.48e-6,0.00148,0.44365516,tibia,2
AW,UCT,1,35,3,F,12,L,322.442,1.48e-6,0.00148,0.47721416,femur,2
AW,UCT,1,35,3,F,12,L,255.539,1.48e-6,0.00148,0.37819771999999996,tibia,2
AW,UCT,1,35,3,F,11,L,314.269,1.48e-6,0.00148,0.46511812,femur,2
AW,UCT,1,35,3,F,11,L,258.428,1.48e-6,0.00148,0.38247344,tibia,2
AW,UCT,1,35,3,F,10,L,334.186,1.48e-6,0.00148,0.49459527999999997,femur,2
AW,UCT,1,35,3,F,10,L,287.675,1.48e-6,0.00148,0.425759,tibia,2
AW,UCT,1,35,3,F,9,L,327.835,1.48e-6,0.00148,0.48519579999999995,femur,2
AW,UCT,1,35,3,F,9,L,263.759,1.48e-6,0.00148,0.39036332,tibia,2
AW,UCT,1,35,3,F,8,L,317.057,1.48e-6,0.00148,0.46924436,femur,2
AW,UCT,1,35,3,F,8,L,272.595,1.48e-6,0.00148,0.40344060000000004,tibia,2
AW,UCT,1,35,3,F,7,L,347.013,1.48e-6,0.00148,0.51357924,femur,2
AW,UCT,1,35,3,F,7,L,282.661,1.48e-6,0.00148,0.41833828,tibia,2
AW,UCT,1,35,3,F,6,L,360.612,1.48e-6,0.00148,0.53370576,femur,2
AW,UCT,1,35,3,F,6,L,288.21,1.48e-6,0.00148,0.42655079999999995,tibia,2
AW,UCT,1,35,3,F,5,L,352.598,1.48e-6,0.00148,0.52184504,femur,2
AW,UCT,1,35,3,F,5,L,292.063,1.48e-6,0.00148,0.43225324,tibia,2
AW,UCT,1,35,3,F,4,L,352.321,1.48e-6,0.00148,0.52143508,femur,2
AW,UCT,1,35,3,F,4,L,296.987,1.48e-6,0.00148,0.43954076000000003,tibia,2
AW,UCT,1,35,3,F,3,L,326.725,1.48e-6,0.00148,0.483553,femur,2
AW,UCT,1,35,3,F,3,L,262.345,1.48e-6,0.00148,0.3882706,tibia,2
AW,UCT,1,35,3,F,2,L,322.94,1.48e-6,0.00148,0.47795119999999996,femur,2
AW,UCT,1,35,3,F,2,L,275.429,1.48e-6,0.00148,0.40763491999999996,tibia,2
AW,UCT,1,35,3,F,1,L,352.79,1.48e-6,0.00148,0.5221292000000001,femur,2
AW,UCT,1,35,3,F,1,L,268.693,1.48e-6,0.00148,0.39766564,tibia,2
AW,UCT,1,35,3,F,15,L,345.905,1.48e-6,0.00148,0.5119393999999999,femur,2
AW,UCT,1,35,3,F,15,L,282.703,1.48e-6,0.00148,0.41840043999999993,tibia,2
AW,UCT,1,35,3,M,19,L,326.166,1.48e-6,0.00148,0.48272568,femur,2
AW,UCT,1,35,3,M,19,L,288.064,1.48e-6,0.00148,0.42633472,tibia,2
AW,UCT,1,35,3,M,18,L,298.839,1.48e-6,0.00148,0.44228172,femur,2
AW,UCT,1,35,3,M,18,L,255.384,1.48e-6,0.00148,0.37796831999999997,tibia,2
AW,UCT,1,35,3,M,17,L,325.897,1.48e-6,0.00148,0.48232756,femur,2
AW,UCT,1,35,3,M,17,L,282.639,1.48e-6,0.00148,0.41830572,tibia,2
AW,UCT,1,35,3,M,16,L,321.436,1.48e-6,0.00148,0.47572528,femur,2
AW,UCT,1,35,3,M,16,L,276.523,1.48e-6,0.00148,0.40925404000000004,tibia,2
AW,UCT,1,35,3,M,15,L,311.849,1.48e-6,0.00148,0.46153651999999995,femur,2
AW,UCT,1,35,3,M,15,L,265.136,1.48e-6,0.00148,0.39240128,tibia,2
AW,UCT,1,35,3,M,14,L,333.419,1.48e-6,0.00148,0.49346011999999995,femur,2
AW,UCT,1,35,3,M,14,L,285.24,1.48e-6,0.00148,0.4221552,tibia,2
AW,UCT,1,35,3,M,13,L,344.023,1.48e-6,0.00148,0.50915404,femur,2
AW,UCT,1,35,3,M,13,L,273.79,1.48e-6,0.00148,0.40520920000000005,tibia,2
AW,UCT,1,35,3,M,12,L,325.566,1.48e-6,0.00148,0.48183767999999993,femur,2
AW,UCT,1,35,3,M,12,L,270.409,1.48e-6,0.00148,0.40020532,tibia,2
AW,UCT,1,35,3,M,11,L,337.617,1.48e-6,0.00148,0.49967316,femur,2
AW,UCT,1,35,3,M,11,L,268.365,1.48e-6,0.00148,0.3971802,tibia,2
AW,UCT,1,35,3,M,20,L,309.782,1.48e-6,0.00148,0.45847735999999994,femur,2
AW,UCT,1,35,3,M,20,L,255.82,1.48e-6,0.00148,0.3786136,tibia,2
AW,UCT,1,35,3,M,10,L,334.037,1.48e-6,0.00148,0.49437475999999997,femur,2
AW,UCT,1,35,3,M,10,L,272.809,1.48e-6,0.00148,0.40375732000000003,tibia,2
AW,UCT,1,35,3,M,9,L,333.808,1.48e-6,0.00148,0.49403584,femur,2
AW,UCT,1,35,3,M,9,L,263.759,1.48e-6,0.00148,0.39036332,tibia,2
AW,UCT,1,35,3,M,8,L,321.03,1.48e-6,0.00148,0.47512439999999995,femur,2
AW,UCT,1,35,3,M,8,L,265.437,1.48e-6,0.00148,0.39284676,tibia,2
AW,UCT,1,35,3,M,7,L,313.637,1.48e-6,0.00148,0.46418275999999997,femur,2
AW,UCT,1,35,3,M,7,L,260.279,1.48e-6,0.00148,0.38521292,tibia,2
AW,UCT,1,35,3,M,6,L,325.656,1.48e-6,0.00148,0.48197088,femur,2
AW,UCT,1,35,3,M,6,L,261.452,1.48e-6,0.00148,0.38694896,tibia,2
AW,UCT,1,35,3,M,5,L,305.629,1.48e-6,0.00148,0.45233092,femur,2
AW,UCT,1,35,3,M,5,L,247.518,1.48e-6,0.00148,0.36632664,tibia,2
AW,UCT,1,35,3,M,4,L,313.543,1.48e-6,0.00148,0.46404364,femur,2
AW,UCT,1,35,3,M,4,L,260.133,1.48e-6,0.00148,0.38499683999999995,tibia,2
AW,UCT,1,35,3,M,3,L,342.538,1.48e-6,0.00148,0.5069562400000001,femur,2
AW,UCT,1,35,3,M,3,L,279.635,1.48e-6,0.00148,0.4138598,tibia,2
AW,UCT,1,35,3,M,2,L,352.172,1.48e-6,0.00148,0.52121456,femur,2
AW,UCT,1,35,3,M,2,L,291.611,1.48e-6,0.00148,0.43158428,tibia,2
AW,UCT,1,35,3,M,1,L,341.235,1.48e-6,0.00148,0.5050278,femur,2
AW,UCT,1,35,3,M,1,L,262.968,1.48e-6,0.00148,0.38919264000000003,tibia,2
AW,UCT,2,35,1,F,19,L,322.025,1.86e-6,0.0018599999999999999,0.5989665,femur,0
AW,UCT,2,35,1,F,19,L,260.45,1.86e-6,0.0018599999999999999,0.48443699999999995,tibia,0
AW,UCT,2,35,1,F,18,L,316.621,1.86e-6,0.0018599999999999999,0.5889150599999999,femur,0
AW,UCT,2,35,1,F,18,L,260.538,1.86e-6,0.0018599999999999999,0.48460068,tibia,0
AW,UCT,2,35,1,F,17,L,328.746,1.86e-6,0.0018599999999999999,0.6114675599999999,femur,0
AW,UCT,2,35,1,F,17,L,261.048,1.86e-6,0.0018599999999999999,0.48554927999999997,tibia,0
AW,UCT,2,35,1,F,16,L,318.578,1.86e-6,0.0018599999999999999,0.5925550799999999,femur,0
AW,UCT,2,35,1,F,16,L,267.905,1.86e-6,0.0018599999999999999,0.4983032999999999,tibia,0
AW,UCT,2,35,1,F,15,L,309.974,1.86e-6,0.0018599999999999999,0.5765516399999999,femur,0
AW,UCT,2,35,1,F,15,L,256.301,1.86e-6,0.0018599999999999999,0.47671985999999994,tibia,0
AW,UCT,2,35,1,F,14,L,319.789,1.86e-6,0.0018599999999999999,0.5948075399999999,femur,0
AW,UCT,2,35,1,F,14,L,245.122,1.86e-6,0.0018599999999999999,0.45592692,tibia,0
AW,UCT,2,35,1,F,13,L,312.17,1.86e-6,0.0018599999999999999,0.5806362,femur,0
AW,UCT,2,35,1,F,13,L,247.31,1.86e-6,0.0018599999999999999,0.4599966,tibia,0
AW,UCT,2,35,1,F,12,L,319.766,1.86e-6,0.0018599999999999999,0.59476476,femur,0
AW,UCT,2,35,1,F,12,L,262.954,1.86e-6,0.0018599999999999999,0.48909443999999996,tibia,0
AW,UCT,2,35,1,F,11,L,307.168,1.86e-6,0.0018599999999999999,0.57133248,femur,0
AW,UCT,2,35,1,F,11,L,271.68,1.86e-6,0.0018599999999999999,0.5053248,tibia,0
AW,UCT,2,35,1,F,20,L,315.087,1.86e-6,0.0018599999999999999,0.58606182,femur,0
AW,UCT,2,35,1,F,20,L,265.819,1.86e-6,0.0018599999999999999,0.49442334,tibia,0
AW,UCT,2,35,1,F,10,L,328.877,1.86e-6,0.0018599999999999999,0.61171122,femur,0
AW,UCT,2,35,1,F,10,L,265.198,1.86e-6,0.0018599999999999999,0.49326827999999995,tibia,0
AW,UCT,2,35,1,F,9,L,314.078,1.86e-6,0.0018599999999999999,0.5841850799999999,femur,0
AW,UCT,2,35,1,F,9,L,254.88,1.86e-6,0.0018599999999999999,0.47407679999999996,tibia,0
AW,UCT,2,35,1,F,8,L,325.909,1.86e-6,0.0018599999999999999,0.60619074,femur,0
